"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 05, 2023","6.94","6.86","7.01","6.81","2.04M","1.27%"
"Mar 04, 2023","6.86","6.96","7.01","6.71","2.84M","-1.45%"
"Mar 03, 2023","6.96","7.27","7.27","6.70","6.28M","-4.25%"
"Mar 02, 2023","7.27","7.54","7.58","7.17","4.22M","-3.70%"
"Mar 01, 2023","7.54","7.19","7.55","7.15","5.06M","4.98%"
"Feb 28, 2023","7.19","7.28","7.42","7.10","4.90M","-1.34%"
"Feb 27, 2023","7.28","7.50","7.50","7.13","4.30M","-2.79%"
"Feb 26, 2023","7.49","7.37","7.54","7.29","2.68M","1.64%"
"Feb 25, 2023","7.37","7.47","7.49","7.18","4.46M","-1.28%"
"Feb 24, 2023","7.47","7.93","8.14","7.23","9.98M","-5.87%"
"Feb 23, 2023","7.93","7.72","8.20","7.67","10.48M","2.84%"
"Feb 22, 2023","7.72","7.64","7.72","7.32","6.83M","0.93%"
"Feb 21, 2023","7.64","8.02","8.07","7.52","6.04M","-4.65%"
"Feb 20, 2023","8.02","8.01","8.39","7.74","8.30M","0.00%"
"Feb 19, 2023","8.01","7.99","8.29","7.85","9.62M","0.32%"
"Feb 18, 2023","7.99","7.65","8.25","7.51","11.61M","4.32%"
"Feb 17, 2023","7.66","7.01","7.70","6.97","8.27M","9.19%"
"Feb 16, 2023","7.01","7.28","7.49","7.01","8.42M","-3.67%"
"Feb 15, 2023","7.28","6.81","7.30","6.73","5.36M","6.95%"
"Feb 14, 2023","6.81","6.66","6.83","6.54","4.54M","2.14%"
"Feb 13, 2023","6.66","6.81","6.84","6.44","5.70M","-2.11%"
"Feb 12, 2023","6.81","7.00","7.08","6.70","3.43M","-2.76%"
"Feb 11, 2023","7.00","6.90","7.03","6.85","2.39M","1.49%"
"Feb 10, 2023","6.90","6.98","7.11","6.80","6.77M","-1.20%"
"Feb 09, 2023","6.98","7.14","7.80","6.86","19.06M","-2.16%"
"Feb 08, 2023","7.14","7.20","7.29","6.96","5.01M","-0.96%"
"Feb 07, 2023","7.20","6.83","7.21","6.82","4.70M","5.58%"
"Feb 06, 2023","6.82","6.98","7.05","6.78","3.62M","-2.26%"
"Feb 05, 2023","6.98","7.23","7.25","6.88","3.53M","-3.47%"
"Feb 04, 2023","7.23","7.30","7.36","7.13","3.30M","-0.86%"
"Feb 03, 2023","7.30","7.09","7.33","7.01","4.51M","2.95%"
"Feb 02, 2023","7.09","7.21","7.48","7.06","5.86M","-1.77%"
"Feb 01, 2023","7.21","6.95","7.28","6.68","5.62M","3.74%"
"Jan 31, 2023","6.95","6.91","7.07","6.86","3.47M","0.62%"
"Jan 30, 2023","6.91","7.38","7.44","6.80","5.12M","-6.32%"
"Jan 29, 2023","7.38","7.22","7.47","7.15","5.15M","2.22%"
"Jan 28, 2023","7.22","7.38","7.50","7.13","4.11M","-2.17%"
"Jan 27, 2023","7.38","7.17","7.49","6.96","7.08M","2.94%"
"Jan 26, 2023","7.17","6.95","7.30","6.83","7.26M","2.93%"
"Jan 25, 2023","6.96","6.66","7.09","6.52","6.89M","4.47%"
"Jan 24, 2023","6.66","7.01","7.20","6.58","5.51M","-4.92%"
"Jan 23, 2023","7.01","6.99","7.22","6.91","6.60M","0.33%"
"Jan 22, 2023","6.99","6.85","7.25","6.80","6.98M","2.03%"
"Jan 21, 2023","6.85","6.95","7.10","6.83","6.67M","-1.50%"
"Jan 20, 2023","6.95","6.51","6.97","6.42","4.36M","6.78%"
"Jan 19, 2023","6.51","6.33","6.54","6.32","3.42M","2.79%"
"Jan 18, 2023","6.33","6.81","6.98","6.32","8.69M","-6.97%"
"Jan 17, 2023","6.81","6.67","6.99","6.56","6.39M","2.16%"
"Jan 16, 2023","6.67","6.70","6.95","6.44","7.57M","-0.48%"
"Jan 15, 2023","6.70","6.86","6.92","6.60","6.01M","-2.46%"
"Jan 14, 2023","6.87","6.61","7.10","6.52","10.90M","3.94%"
"Jan 13, 2023","6.61","6.39","6.62","6.26","4.80M","3.44%"
"Jan 12, 2023","6.39","6.29","6.40","6.16","6.32M","1.60%"
"Jan 11, 2023","6.28","6.16","6.30","6.02","3.96M","2.10%"
"Jan 10, 2023","6.16","6.07","6.30","5.98","3.81M","1.48%"
"Jan 09, 2023","6.07","5.94","6.25","5.94","6.18M","2.18%"
"Jan 08, 2023","5.94","5.83","5.96","5.76","2.67M","1.75%"
"Jan 07, 2023","5.83","5.71","5.84","5.69","2.36M","2.10%"
"Jan 06, 2023","5.71","5.66","5.72","5.55","3.09M","0.97%"
"Jan 05, 2023","5.66","5.81","5.81","5.61","3.31M","-2.61%"
"Jan 04, 2023","5.81","5.62","5.85","5.61","4.47M","3.30%"
"Jan 03, 2023","5.62","5.69","5.72","5.58","2.63M","-1.07%"
"Jan 02, 2023","5.69","5.63","5.75","5.56","3.63M","1.07%"
"Jan 01, 2023","5.63","5.57","5.64","5.51","1.95M","0.99%"
"Dec 31, 2022","5.57","5.48","5.62","5.39","2.79M","1.74%"
"Dec 30, 2022","5.48","5.60","5.64","5.42","3.86M","-2.23%"
"Dec 29, 2022","5.60","5.67","5.72","5.52","4.12M","-1.31%"
"Dec 28, 2022","5.67","5.90","5.91","5.64","3.88M","-3.74%"
"Dec 27, 2022","5.90","6.04","6.06","5.86","2.90M","-2.45%"
"Dec 26, 2022","6.04","5.99","6.05","5.94","2.16M","0.95%"
"Dec 25, 2022","5.99","5.92","5.99","5.89","2.21M","1.08%"
"Dec 24, 2022","5.92","5.94","5.96","5.88","1.38M","-0.37%"
"Dec 23, 2022","5.94","6.00","6.05","5.92","2.58M","-0.97%"
"Dec 22, 2022","6.00","5.99","6.04","5.86","3.34M","0.29%"
"Dec 21, 2022","5.99","6.01","6.04","5.89","2.49M","-0.49%"
"Dec 20, 2022","6.01","5.79","6.11","5.76","4.09M","3.96%"
"Dec 19, 2022","5.79","5.95","6.06","5.71","4.75M","-2.83%"
"Dec 18, 2022","5.95","6.03","6.06","5.92","2.59M","-1.35%"
"Dec 17, 2022","6.03","5.89","6.06","5.79","4.61M","2.42%"
"Dec 16, 2022","5.89","6.45","6.54","5.80","7.45M","-8.65%"
"Dec 15, 2022","6.45","6.72","6.73","6.41","4.37M","-4.08%"
"Dec 14, 2022","6.72","6.93","6.96","6.69","3.85M","-2.91%"
"Dec 13, 2022","6.93","6.70","7.04","6.48","7.52M","3.33%"
"Dec 12, 2022","6.70","6.70","6.72","6.50","4.36M","0.00%"
"Dec 11, 2022","6.70","6.86","6.96","6.68","2.36M","-2.25%"
"Dec 10, 2022","6.86","6.86","6.92","6.72","2.76M","0.00%"
"Dec 09, 2022","6.86","7.00","7.05","6.80","3.40M","-2.10%"
"Dec 08, 2022","7.00","6.88","7.06","6.78","4.02M","1.71%"
"Dec 07, 2022","6.88","7.13","7.14","6.78","4.98M","-3.47%"
"Dec 06, 2022","7.13","7.28","7.33","6.99","5.95M","-2.02%"
"Dec 05, 2022","7.28","7.44","7.59","7.16","6.05M","-2.23%"
"Dec 04, 2022","7.44","7.24","7.46","7.20","3.70M","2.89%"
"Dec 03, 2022","7.23","7.61","7.62","7.22","4.05M","-4.95%"
"Dec 02, 2022","7.61","7.68","7.72","7.50","5.49M","-0.90%"
"Dec 01, 2022","7.68","7.67","7.80","7.47","8.04M","0.11%"
"Nov 30, 2022","7.67","7.32","7.75","7.29","8.59M","4.98%"
"Nov 29, 2022","7.31","7.20","7.50","7.14","9.44M","1.47%"
"Nov 28, 2022","7.20","6.90","7.34","6.54","14.18M","4.39%"
"Nov 27, 2022","6.90","7.15","7.27","6.87","5.13M","-3.53%"
"Nov 26, 2022","7.15","6.83","7.27","6.83","8.42M","4.66%"
"Nov 25, 2022","6.83","6.83","6.99","6.67","6.01M","0.00%"
"Nov 24, 2022","6.83","6.71","6.97","6.59","6.92M","1.88%"
"Nov 23, 2022","6.71","6.42","6.80","6.35","10.19M","4.44%"
"Nov 22, 2022","6.42","5.88","6.45","5.84","12.33M","9.25%"
"Nov 21, 2022","5.88","5.77","5.89","5.55","8.17M","1.77%"
"Nov 20, 2022","5.77","6.15","6.25","5.73","5.22M","-6.05%"
"Nov 19, 2022","6.15","6.13","6.22","6.12","2.98M","-0.29%"
"Nov 18, 2022","6.16","6.29","6.32","6.07","5.60M","-1.94%"
"Nov 17, 2022","6.29","6.11","6.34","6.03","5.01M","2.84%"
"Nov 16, 2022","6.11","6.42","6.56","6.09","6.50M","-4.78%"
"Nov 15, 2022","6.42","6.28","6.66","6.23","9.42M","2.17%"
"Nov 14, 2022","6.28","6.07","6.42","5.70","12.67M","3.60%"
"Nov 13, 2022","6.07","6.28","6.54","5.96","7.70M","-3.36%"
"Nov 12, 2022","6.28","7.05","7.05","6.20","15.82M","-10.85%"
"Nov 11, 2022","7.04","7.21","7.33","6.52","12.10M","-2.31%"
"Nov 10, 2022","7.21","6.22","7.48","6.11","20.26M","15.96%"
"Nov 09, 2022","6.22","7.71","7.88","5.83","26.60M","-19.39%"
"Nov 08, 2022","7.71","8.95","9.46","6.60","40.50M","-13.84%"
"Nov 07, 2022","8.95","8.11","9.25","7.91","12.35M","10.33%"
"Nov 06, 2022","8.11","8.67","8.77","8.10","5.96M","-6.40%"
"Nov 05, 2022","8.67","8.71","8.99","8.57","7.15M","-0.53%"
"Nov 04, 2022","8.71","7.72","8.89","7.66","12.87M","12.89%"
"Nov 03, 2022","7.72","7.44","8.00","7.39","8.97M","3.78%"
"Nov 02, 2022","7.44","7.69","7.98","7.34","9.29M","-3.32%"
"Nov 01, 2022","7.69","7.86","7.92","7.63","4.25M","-2.07%"
"Oct 31, 2022","7.85","7.78","8.33","7.67","9.50M","0.95%"
"Oct 30, 2022","7.78","7.63","7.93","7.51","7.13M","1.93%"
"Oct 29, 2022","7.63","7.11","7.66","7.09","6.62M","7.29%"
"Oct 28, 2022","7.11","6.89","7.20","6.84","3.48M","3.23%"
"Oct 27, 2022","6.89","7.16","7.36","6.86","4.70M","-3.72%"
"Oct 26, 2022","7.16","7.06","7.29","7.04","4.58M","1.35%"
"Oct 25, 2022","7.06","6.91","7.27","6.82","5.82M","2.23%"
"Oct 24, 2022","6.91","7.07","7.08","6.80","3.75M","-2.22%"
"Oct 23, 2022","7.07","6.87","7.09","6.81","2.89M","2.93%"
"Oct 22, 2022","6.87","6.81","6.93","6.73","1.37M","0.79%"
"Oct 21, 2022","6.81","6.66","6.84","6.45","4.30M","2.23%"
"Oct 20, 2022","6.66","6.77","6.91","6.61","3.34M","-1.63%"
"Oct 19, 2022","6.77","7.12","7.13","6.74","3.17M","-4.84%"
"Oct 18, 2022","7.12","7.33","7.36","6.97","4.08M","-2.92%"
"Oct 17, 2022","7.33","7.17","7.37","7.07","3.50M","2.20%"
"Oct 16, 2022","7.17","6.89","7.23","6.88","2.56M","4.20%"
"Oct 15, 2022","6.89","6.89","6.99","6.83","2.28M","-0.19%"
"Oct 14, 2022","6.90","7.03","7.25","6.81","4.82M","-1.95%"
"Oct 13, 2022","7.03","7.15","7.16","6.34","8.41M","-1.60%"
"Oct 12, 2022","7.15","7.13","7.27","7.09","2.42M","0.20%"
"Oct 11, 2022","7.13","7.33","7.38","7.07","4.43M","-2.73%"
"Oct 10, 2022","7.34","7.63","7.73","7.33","3.88M","-3.89%"
"Oct 09, 2022","7.63","7.45","7.65","7.42","1.85M","2.51%"
"Oct 08, 2022","7.45","7.61","7.66","7.35","2.24M","-2.10%"
"Oct 07, 2022","7.60","7.63","7.80","7.48","4.33M","-0.39%"
"Oct 06, 2022","7.63","7.88","7.94","7.60","4.29M","-3.07%"
"Oct 05, 2022","7.88","7.72","7.94","7.59","6.57M","2.04%"
"Oct 04, 2022","7.72","7.33","7.83","7.33","6.77M","5.30%"
"Oct 03, 2022","7.33","7.11","7.35","7.03","5.44M","3.13%"
"Oct 02, 2022","7.11","7.39","7.54","7.10","4.52M","-3.75%"
"Oct 01, 2022","7.39","7.58","7.65","7.32","3.73M","-2.53%"
"Sep 30, 2022","7.58","7.90","7.91","7.51","5.99M","-4.12%"
"Sep 29, 2022","7.90","7.80","7.93","7.59","8.43M","1.29%"
"Sep 28, 2022","7.80","8.06","8.53","7.74","17.69M","-3.17%"
"Sep 27, 2022","8.06","7.95","8.39","7.66","12.84M","1.39%"
"Sep 26, 2022","7.95","7.88","7.95","7.48","7.04M","0.91%"
"Sep 25, 2022","7.88","7.62","8.07","7.58","9.14M","3.30%"
"Sep 24, 2022","7.62","7.46","7.87","7.38","7.42M","2.26%"
"Sep 23, 2022","7.46","7.12","7.49","6.96","8.21M","4.69%"
"Sep 22, 2022","7.12","6.68","7.17","6.65","4.99M","6.55%"
"Sep 21, 2022","6.68","6.88","7.31","6.52","8.81M","-2.86%"
"Sep 20, 2022","6.88","7.30","7.34","6.82","5.64M","-5.77%"
"Sep 19, 2022","7.30","7.52","7.68","7.01","8.31M","-2.89%"
"Sep 18, 2022","7.52","8.09","8.13","7.44","5.93M","-7.12%"
"Sep 17, 2022","8.09","7.66","8.14","7.64","5.42M","5.67%"
"Sep 16, 2022","7.66","7.57","7.79","7.42","7.02M","1.20%"
"Sep 15, 2022","7.57","7.45","7.60","7.03","7.61M","1.61%"
"Sep 14, 2022","7.45","7.02","7.53","6.98","6.38M","6.03%"
"Sep 13, 2022","7.03","7.76","7.95","7.03","7.70M","-9.45%"
"Sep 12, 2022","7.76","8.03","8.29","7.62","6.99M","-3.24%"
"Sep 11, 2022","8.02","7.90","8.17","7.74","5.45M","1.46%"
"Sep 10, 2022","7.91","7.75","8.03","7.62","6.42M","1.99%"
"Sep 09, 2022","7.75","7.40","8.09","7.39","8.00M","4.67%"
"Sep 08, 2022","7.40","7.08","7.50","7.01","6.31M","4.56%"
"Sep 07, 2022","7.08","6.65","7.15","6.58","5.21M","6.43%"
"Sep 06, 2022","6.65","7.37","7.51","6.58","6.01M","-9.67%"
"Sep 05, 2022","7.37","7.16","7.41","7.10","4.36M","2.92%"
"Sep 04, 2022","7.16","6.86","7.25","6.79","4.40M","4.40%"
"Sep 03, 2022","6.86","6.93","6.96","6.73","1.80M","-1.01%"
"Sep 02, 2022","6.93","6.91","7.24","6.79","4.46M","0.23%"
"Sep 01, 2022","6.91","6.63","6.95","6.45","3.71M","4.29%"
"Aug 31, 2022","6.63","6.55","6.89","6.55","4.01M","1.18%"
"Aug 30, 2022","6.55","6.70","6.82","6.39","3.80M","-2.28%"
"Aug 29, 2022","6.70","6.25","6.73","6.21","3.74M","7.20%"
"Aug 28, 2022","6.25","6.53","6.63","6.23","3.63M","-4.34%"
"Aug 27, 2022","6.53","6.50","6.61","6.42","3.54M","0.54%"
"Aug 26, 2022","6.50","7.13","7.17","6.43","6.35M","-8.85%"
"Aug 25, 2022","7.13","7.12","7.36","7.01","4.08M","0.11%"
"Aug 24, 2022","7.12","7.24","7.37","7.02","2.93M","-1.56%"
"Aug 23, 2022","7.24","7.05","7.35","6.78","4.53M","2.70%"
"Aug 22, 2022","7.05","7.08","7.09","6.69","4.04M","-0.49%"
"Aug 21, 2022","7.08","6.90","7.17","6.88","3.80M","2.58%"
"Aug 20, 2022","6.90","6.90","7.20","6.68","5.76M","0.00%"
"Aug 19, 2022","6.90","7.64","7.69","6.82","9.23M","-9.66%"
"Aug 18, 2022","7.64","8.06","8.24","7.62","4.36M","-5.12%"
"Aug 17, 2022","8.06","8.45","8.73","7.99","5.53M","-4.70%"
"Aug 16, 2022","8.45","8.65","8.82","8.39","3.83M","-2.24%"
"Aug 15, 2022","8.65","8.76","9.05","8.50","5.58M","-1.33%"
"Aug 14, 2022","8.76","9.15","9.36","8.68","4.79M","-4.08%"
"Aug 13, 2022","9.14","9.32","9.47","9.06","4.05M","-2.00%"
"Aug 12, 2022","9.32","8.95","9.50","8.80","8.34M","4.10%"
"Aug 11, 2022","8.95","9.06","9.22","8.85","6.50M","-1.16%"
"Aug 10, 2022","9.06","8.74","9.30","8.30","9.66M","3.62%"
"Aug 09, 2022","8.74","8.64","8.90","8.29","10.65M","1.11%"
"Aug 08, 2022","8.65","8.34","8.78","8.23","8.69M","3.65%"
"Aug 07, 2022","8.34","7.80","8.34","7.66","4.49M","6.94%"
"Aug 06, 2022","7.80","7.88","8.09","7.75","3.44M","-1.03%"
"Aug 05, 2022","7.88","7.36","7.89","7.35","5.59M","7.08%"
"Aug 04, 2022","7.36","7.28","7.53","7.18","4.12M","1.16%"
"Aug 03, 2022","7.28","7.18","7.62","7.06","4.86M","1.43%"
"Aug 02, 2022","7.18","7.57","7.65","7.02","7.64M","-5.25%"
"Aug 01, 2022","7.57","7.66","7.87","7.41","5.48M","-1.18%"
"Jul 31, 2022","7.66","7.82","8.08","7.58","6.73M","-1.90%"
"Jul 30, 2022","7.81","7.87","8.20","7.69","9.20M","-0.76%"
"Jul 29, 2022","7.87","7.22","8.11","7.12","13.91M","9.02%"
"Jul 28, 2022","7.22","6.86","7.29","6.69","7.36M","5.24%"
"Jul 27, 2022","6.86","6.34","6.87","6.19","5.87M","8.13%"
"Jul 26, 2022","6.34","6.42","6.44","6.08","5.85M","-1.12%"
"Jul 25, 2022","6.42","7.09","7.14","6.42","6.54M","-9.49%"
"Jul 24, 2022","7.09","6.85","7.24","6.85","5.25M","3.42%"
"Jul 23, 2022","6.85","6.78","7.02","6.61","4.50M","1.18%"
