"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 16, 2023","25.24","24.77","25.30","23.93","155.23K","1.83%"
"Jun 15, 2023","24.79","24.41","25.11","24.17","106.51K","1.54%"
"Jun 14, 2023","24.41","25.40","25.60","23.98","190.18K","-3.89%"
"Jun 13, 2023","25.40","25.19","25.79","24.89","216.10K","0.86%"
"Jun 12, 2023","25.19","24.77","25.19","23.93","199.42K","1.66%"
"Jun 11, 2023","24.77","23.95","25.37","23.52","202.02K","3.46%"
"Jun 10, 2023","23.95","29.01","29.07","21.68","765.76K","-17.46%"
"Jun 09, 2023","29.01","28.99","29.21","28.63","84.51K","0.09%"
"Jun 08, 2023","28.99","28.72","29.37","28.22","109.17K","0.91%"
"Jun 07, 2023","28.72","30.03","30.03","28.52","138.14K","-4.39%"
"Jun 06, 2023","30.04","29.36","30.37","29.02","180.74K","2.32%"
"Jun 05, 2023","29.36","31.92","31.92","28.31","224.55K","-8.01%"
"Jun 04, 2023","31.92","32.21","32.32","31.85","68.02K","-0.92%"
"Jun 03, 2023","32.21","32.18","32.39","31.84","49.50K","0.09%"
"Jun 02, 2023","32.18","31.51","32.28","31.26","59.65K","2.14%"
"Jun 01, 2023","31.51","32.19","32.37","31.42","87.70K","-2.12%"
"May 31, 2023","32.19","33.83","34.07","31.94","123.21K","-4.84%"
"May 30, 2023","33.83","33.61","34.18","33.41","82.92K","0.66%"
"May 29, 2023","33.61","34.19","34.29","33.40","89.37K","-1.71%"
"May 28, 2023","34.19","32.82","34.49","32.62","95.33K","4.19%"
"May 27, 2023","32.82","32.53","32.87","32.21","74.94K","0.90%"
"May 26, 2023","32.53","31.27","33.01","31.01","229.22K","4.01%"
"May 25, 2023","31.27","31.00","31.67","30.17","146.74K","0.89%"
"May 24, 2023","31.00","32.29","32.29","30.64","153.36K","-3.99%"
"May 23, 2023","32.29","32.09","32.80","31.92","79.65K","0.62%"
"May 22, 2023","32.09","32.12","32.38","31.80","101.87K","-0.09%"
"May 21, 2023","32.12","33.19","33.30","32.02","111.52K","-3.25%"
"May 20, 2023","33.19","33.47","33.47","32.82","92.98K","-0.81%"
"May 19, 2023","33.47","33.65","33.80","33.30","102.16K","-0.54%"
"May 18, 2023","33.65","33.92","34.10","32.83","84.89K","-0.81%"
"May 17, 2023","33.92","33.11","34.18","32.80","161.94K","2.44%"
"May 16, 2023","33.12","32.91","33.31","32.62","92.76K","0.61%"
"May 15, 2023","32.91","32.97","33.57","32.47","116.05K","-0.15%"
"May 14, 2023","32.97","32.68","33.19","32.22","69.63K","0.87%"
"May 13, 2023","32.68","33.00","33.08","32.33","62.59K","-0.95%"
"May 12, 2023","33.00","32.59","33.00","31.52","165.53K","1.25%"
"May 11, 2023","32.59","33.37","33.38","31.59","163.79K","-2.34%"
"May 10, 2023","33.37","33.21","34.05","31.62","248.32K","0.49%"
"May 09, 2023","33.21","33.17","33.38","32.60","153.70K","0.09%"
"May 08, 2023","33.17","35.28","35.60","31.87","341.63K","-5.98%"
"May 07, 2023","35.28","35.87","36.04","35.17","107.07K","-1.65%"
"May 06, 2023","35.88","37.09","37.36","35.31","167.38K","-3.28%"
"May 05, 2023","37.09","36.32","37.61","36.32","151.31K","2.12%"
"May 04, 2023","36.32","37.02","37.20","36.12","103.59K","-1.88%"
"May 03, 2023","37.02","36.72","37.20","36.11","170.64K","0.82%"
"May 02, 2023","36.72","36.43","37.01","36.19","105.63K","0.80%"
"May 01, 2023","36.43","37.58","37.91","36.04","168.98K","-3.07%"
"Apr 30, 2023","37.58","38.60","38.60","37.39","74.39K","-2.62%"
"Apr 29, 2023","38.60","37.73","38.68","37.51","74.28K","2.30%"
"Apr 28, 2023","37.73","38.08","38.28","37.28","106.15K","-0.92%"
"Apr 27, 2023","38.08","36.52","38.61","36.33","231.53K","4.27%"
"Apr 26, 2023","36.52","37.34","39.10","34.96","303.81K","-2.18%"
"Apr 25, 2023","37.34","36.83","37.50","35.70","133.21K","1.36%"
"Apr 24, 2023","36.83","37.07","37.68","36.04","116.71K","-0.63%"
"Apr 23, 2023","37.07","37.72","37.85","35.83","84.79K","-1.73%"
"Apr 22, 2023","37.72","36.59","37.82","36.33","81.25K","3.08%"
"Apr 21, 2023","36.59","37.80","38.48","35.81","176.10K","-3.20%"
"Apr 20, 2023","37.80","38.17","38.89","36.85","172.85K","-0.97%"
"Apr 19, 2023","38.17","42.59","42.69","37.27","312.63K","-10.39%"
"Apr 18, 2023","42.60","41.60","43.18","41.19","130.07K","2.40%"
"Apr 17, 2023","41.60","42.68","42.71","41.31","127.02K","-2.39%"
"Apr 16, 2023","42.62","42.88","43.28","41.98","126.98K","-0.60%"
"Apr 15, 2023","42.88","42.17","43.28","41.12","204.75K","1.67%"
"Apr 14, 2023","42.17","41.21","42.78","40.63","258.90K","2.33%"
"Apr 13, 2023","41.21","39.73","42.17","39.51","279.57K","3.77%"
"Apr 12, 2023","39.72","39.71","39.90","38.18","185.94K","0.00%"
"Apr 11, 2023","39.71","39.57","40.37","39.09","202.10K","0.38%"
"Apr 10, 2023","39.57","39.77","39.97","38.21","186.46K","-0.51%"
"Apr 09, 2023","39.77","38.42","39.99","37.60","220.67K","3.50%"
"Apr 08, 2023","38.42","37.70","38.78","37.41","113.49K","1.91%"
"Apr 07, 2023","37.70","37.78","38.17","36.61","136.85K","-0.21%"
"Apr 06, 2023","37.78","37.98","38.17","37.03","138.28K","-0.53%"
"Apr 05, 2023","37.98","37.77","38.68","37.42","158.60K","0.57%"
"Apr 04, 2023","37.77","36.42","37.98","36.19","135.31K","3.70%"
"Apr 03, 2023","36.42","36.61","37.19","35.03","208.03K","-0.52%"
"Apr 02, 2023","36.61","38.29","38.30","35.94","126.17K","-4.38%"
"Apr 01, 2023","38.29","38.78","38.89","37.30","163.13K","-1.28%"
"Mar 31, 2023","38.78","37.82","39.29","37.42","225.83K","2.55%"
"Mar 30, 2023","37.82","37.18","37.99","36.30","253.23K","1.86%"
"Mar 29, 2023","37.13","36.32","38.10","36.24","222.99K","2.22%"
"Mar 28, 2023","36.32","35.90","37.13","35.47","221.69K","1.20%"
"Mar 27, 2023","35.89","36.28","37.41","34.63","310.02K","-1.09%"
"Mar 26, 2023","36.28","35.52","36.86","35.22","126.70K","2.16%"
"Mar 25, 2023","35.52","35.88","36.09","34.71","156.40K","-1.00%"
"Mar 24, 2023","35.88","38.02","38.58","35.02","306.51K","-5.65%"
"Mar 23, 2023","38.02","34.67","38.21","34.23","301.23K","9.68%"
"Mar 22, 2023","34.67","36.39","36.49","33.59","295.53K","-4.89%"
"Mar 21, 2023","36.45","34.24","37.02","33.21","343.41K","6.46%"
"Mar 20, 2023","34.24","36.58","37.77","34.09","314.64K","-6.26%"
"Mar 19, 2023","36.53","35.93","37.60","35.69","221.18K","1.65%"
"Mar 18, 2023","35.93","37.11","37.89","35.33","352.77K","-3.18%"
"Mar 17, 2023","37.11","33.90","37.11","33.39","369.89K","9.48%"
"Mar 16, 2023","33.90","33.27","34.30","32.78","291.39K","1.88%"
"Mar 15, 2023","33.27","36.16","37.10","32.66","405.54K","-8.10%"
"Mar 14, 2023","36.21","35.28","37.75","34.33","480.20K","2.63%"
"Mar 13, 2023","35.28","34.19","35.67","32.64","420.14K","3.18%"
"Mar 12, 2023","34.19","31.36","34.31","30.60","298.43K","9.04%"
"Mar 11, 2023","31.36","32.09","32.89","29.78","419.17K","-2.29%"
"Mar 10, 2023","32.09","34.19","34.21","30.61","481.40K","-6.28%"
"Mar 09, 2023","34.24","35.67","37.08","33.19","255.53K","-4.00%"
"Mar 08, 2023","35.67","37.72","37.90","35.24","212.53K","-5.33%"
"Mar 07, 2023","37.68","38.50","38.89","36.62","239.17K","-2.14%"
"Mar 06, 2023","38.50","38.11","38.83","37.44","222.01K","1.02%"
"Mar 05, 2023","38.11","38.60","39.31","37.90","153.30K","-1.25%"
"Mar 04, 2023","38.60","39.61","39.91","37.39","199.41K","-2.44%"
"Mar 03, 2023","39.56","43.63","43.68","37.16","417.01K","-9.32%"
"Mar 02, 2023","43.62","44.34","44.46","42.95","152.68K","-1.61%"
"Mar 01, 2023","44.34","43.06","44.80","42.88","201.40K","2.97%"
"Feb 28, 2023","43.06","44.19","44.60","42.74","175.02K","-2.57%"
"Feb 27, 2023","44.19","45.17","45.21","43.43","209.27K","-2.17%"
"Feb 26, 2023","45.17","44.51","45.40","44.14","154.46K","1.50%"
"Feb 25, 2023","44.51","45.23","45.43","43.43","193.24K","-1.60%"
"Feb 24, 2023","45.23","47.99","48.62","44.38","273.71K","-5.75%"
"Feb 23, 2023","47.99","47.93","48.41","46.45","233.84K","0.11%"
"Feb 22, 2023","47.94","49.43","49.93","45.89","360.40K","-3.02%"
"Feb 21, 2023","49.43","50.30","50.60","47.69","448.37K","-1.73%"
"Feb 20, 2023","50.30","47.77","51.20","46.87","546.78K","5.25%"
"Feb 19, 2023","47.79","45.90","49.53","45.65","484.53K","4.12%"
"Feb 18, 2023","45.90","45.34","46.83","45.15","277.74K","1.23%"
"Feb 17, 2023","45.34","43.71","45.81","43.47","297.48K","3.76%"
"Feb 16, 2023","43.70","46.04","46.95","43.24","410.42K","-5.08%"
"Feb 15, 2023","46.04","43.56","46.23","42.99","288.91K","5.71%"
"Feb 14, 2023","43.55","43.34","43.98","42.02","304.21K","0.53%"
"Feb 13, 2023","43.33","46.26","46.75","42.12","396.29K","-6.33%"
"Feb 12, 2023","46.25","45.59","48.47","44.48","379.64K","1.46%"
"Feb 11, 2023","45.59","43.59","45.90","43.01","275.38K","4.69%"
"Feb 10, 2023","43.55","42.84","44.49","42.41","247.04K","1.65%"
"Feb 09, 2023","42.84","45.28","45.63","42.11","366.53K","-5.38%"
"Feb 08, 2023","45.28","46.82","47.10","44.61","231.01K","-3.29%"
"Feb 07, 2023","46.82","43.40","47.10","43.30","250.37K","7.88%"
"Feb 06, 2023","43.40","44.23","44.79","43.06","168.88K","-1.88%"
"Feb 05, 2023","44.23","46.23","46.59","43.50","224.02K","-4.32%"
"Feb 04, 2023","46.23","47.02","47.37","46.05","135.05K","-1.71%"
"Feb 03, 2023","47.03","45.86","47.61","45.53","172.25K","2.57%"
"Feb 02, 2023","45.86","47.12","48.32","45.56","281.45K","-2.68%"
"Feb 01, 2023","47.12","45.20","47.64","44.08","234.64K","4.23%"
"Jan 31, 2023","45.20","44.58","45.95","44.12","172.34K","1.39%"
"Jan 30, 2023","44.58","47.28","47.41","43.80","294.50K","-5.71%"
"Jan 29, 2023","47.28","45.35","47.97","45.04","243.33K","4.26%"
"Jan 28, 2023","45.35","46.53","47.00","44.66","135.57K","-2.52%"
"Jan 27, 2023","46.53","46.81","47.10","45.42","139.76K","-0.57%"
"Jan 26, 2023","46.79","45.47","47.06","44.62","203.62K","2.91%"
