"Date","Price","Open","High","Low","Vol.","Change %"
"May 23, 2023","0.89505","0.88808","0.91006","0.88371","1.97M","0.78%"
"May 22, 2023","0.88808","0.89614","0.90075","0.88345","1.90M","-0.90%"
"May 21, 2023","0.89614","0.90279","0.90321","0.89197","1.76M","-0.74%"
"May 20, 2023","0.90279","0.89287","0.90425","0.88470","1.11M","1.11%"
"May 19, 2023","0.89287","0.90002","0.90376","0.88593","1.90M","-0.80%"
"May 18, 2023","0.90002","0.90802","0.91583","0.89087","2.09M","-0.88%"
"May 17, 2023","0.90802","0.89969","0.91698","0.88065","2.43M","0.93%"
"May 16, 2023","0.89969","0.89083","0.90191","0.87608","1.89M","0.99%"
"May 15, 2023","0.89091","0.88711","0.90394","0.87521","1.82M","0.43%"
"May 14, 2023","0.88711","0.88473","0.89649","0.87374","1.36M","0.27%"
"May 13, 2023","0.88473","0.89489","0.89574","0.88103","1.62M","-1.13%"
"May 12, 2023","0.89489","0.89212","0.89571","0.85995","2.80M","0.31%"
"May 11, 2023","0.89212","0.91598","0.91598","0.86691","2.62M","-2.69%"
"May 10, 2023","0.91676","0.90598","0.92464","0.87079","2.81M","1.19%"
"May 09, 2023","0.90598","0.91092","0.92098","0.89684","2.46M","-0.54%"
"May 08, 2023","0.91092","0.96461","0.96972","0.88668","4.26M","-5.57%"
"May 07, 2023","0.96461","0.98005","0.98511","0.96026","1.54M","-1.58%"
"May 06, 2023","0.98008","1.02096","1.02096","0.97698","2.04M","-4.00%"
"May 05, 2023","1.02096","0.99294","1.03072","0.99018","2.69M","2.82%"
"May 04, 2023","0.99294","0.99808","1.00451","0.98398","1.67M","-0.51%"
"May 03, 2023","0.99808","0.99107","1.00284","0.96195","2.04M","0.71%"
"May 02, 2023","0.99107","0.98397","0.99577","0.97886","2.14M","0.72%"
"May 01, 2023","0.98397","0.99899","1.01275","0.96962","1.98M","-1.51%"
"Apr 30, 2023","0.99901","1.02710","1.03298","0.99873","1.63M","-2.73%"
"Apr 29, 2023","1.02710","1.01298","1.03091","1.00903","1.43M","1.39%"
"Apr 28, 2023","1.01298","1.03092","1.03198","1.00282","2.77M","-1.74%"
"Apr 27, 2023","1.03092","1.00407","1.04194","1.00013","3.51M","2.67%"
"Apr 26, 2023","1.00407","1.02106","1.05409","0.96373","3.61M","-1.66%"
"Apr 25, 2023","1.02106","1.00204","1.02608","0.97423","4.21M","1.90%"
"Apr 24, 2023","1.00204","1.01610","1.03231","0.99022","2.71M","-1.39%"
"Apr 23, 2023","1.01613","1.03017","1.03288","0.99495","2.11M","-1.36%"
"Apr 22, 2023","1.03017","1.00010","1.03198","0.99790","2.08M","3.01%"
"Apr 21, 2023","1.00010","1.02698","1.04794","0.99189","3.45M","-2.62%"
"Apr 20, 2023","1.02698","1.05894","1.06699","1.02295","3.49M","-2.94%"
"Apr 19, 2023","1.05810","1.16197","1.16203","1.03739","4.59M","-8.94%"
"Apr 18, 2023","1.16197","1.14202","1.17522","1.13107","2.81M","1.75%"
"Apr 17, 2023","1.14202","1.17712","1.17995","1.13110","3.16M","-2.98%"
"Apr 16, 2023","1.17712","1.15784","1.18972","1.14189","2.92M","1.66%"
"Apr 15, 2023","1.15786","1.15197","1.16294","1.13394","3.02M","0.44%"
"Apr 14, 2023","1.15281","1.12304","1.16170","1.12304","4.28M","2.65%"
"Apr 13, 2023","1.12304","1.09405","1.12696","1.08305","2.93M","2.65%"
"Apr 12, 2023","1.09405","1.11489","1.11715","1.07704","3.32M","-1.87%"
"Apr 11, 2023","1.11489","1.12088","1.12892","1.10484","2.96M","-0.53%"
"Apr 10, 2023","1.12088","1.09995","1.12688","1.08768","3.28M","1.90%"
"Apr 09, 2023","1.09995","1.09968","1.10859","1.07659","1.70M","0.02%"
"Apr 08, 2023","1.09968","1.09989","1.10761","1.09579","1.81M","-0.02%"
"Apr 07, 2023","1.09989","1.13396","1.13602","1.08290","4.86M","-3.00%"
"Apr 06, 2023","1.13396","1.13411","1.17298","1.11398","6.43M","-0.01%"
"Apr 05, 2023","1.13411","1.11471","1.14783","1.10686","3.06M","1.74%"
"Apr 04, 2023","1.11471","1.11283","1.13099","1.09615","3.11M","0.17%"
"Apr 03, 2023","1.11283","1.09894","1.12520","1.07413","4.26M","1.26%"
"Apr 02, 2023","1.09894","1.12600","1.13303","1.08593","2.23M","-2.40%"
"Apr 01, 2023","1.12600","1.11882","1.13091","1.10907","2.81M","0.64%"
"Mar 31, 2023","1.11882","1.10812","1.13471","1.09091","3.14M","0.97%"
"Mar 30, 2023","1.10812","1.13692","1.15384","1.09208","3.89M","-2.53%"
"Mar 29, 2023","1.13692","1.08911","1.14805","1.08602","3.70M","4.39%"
"Mar 28, 2023","1.08911","1.07697","1.09513","1.06286","3.07M","1.13%"
"Mar 27, 2023","1.07697","1.13707","1.15304","1.05886","4.27M","-5.28%"
"Mar 26, 2023","1.13707","1.10980","1.14998","1.10280","2.17M","2.46%"
"Mar 25, 2023","1.10980","1.12973","1.14094","1.09461","2.08M","-1.76%"
"Mar 24, 2023","1.12970","1.16384","1.17898","1.11175","3.07M","-2.93%"
"Mar 23, 2023","1.16384","1.11207","1.18700","1.11013","3.48M","4.57%"
"Mar 22, 2023","1.11293","1.18765","1.18904","1.07931","4.32M","-6.29%"
"Mar 21, 2023","1.18765","1.16306","1.19616","1.13483","3.91M","2.11%"
"Mar 20, 2023","1.16307","1.24027","1.26520","1.15906","4.11M","-6.21%"
"Mar 19, 2023","1.24013","1.18887","1.25903","1.18402","3.53M","4.31%"
"Mar 18, 2023","1.18887","1.25475","1.26179","1.18383","3.47M","-5.05%"
"Mar 17, 2023","1.25209","1.18587","1.25219","1.16985","4.39M","5.58%"
"Mar 16, 2023","1.18587","1.14518","1.20602","1.12799","4.16M","3.55%"
"Mar 15, 2023","1.14518","1.19314","1.23905","1.12011","8.02M","-4.02%"
"Mar 14, 2023","1.19314","1.08798","1.23463","1.06297","11.90M","9.67%"
"Mar 13, 2023","1.08798","1.04992","1.10188","1.02390","3.85M","3.63%"
"Mar 12, 2023","1.04992","0.98198","1.05380","0.95798","2.72M","6.92%"
"Mar 11, 2023","0.98198","1.01101","1.02898","0.95294","3.36M","-2.87%"
"Mar 10, 2023","1.01101","0.99091","1.01692","0.95703","5.84M","2.03%"
"Mar 09, 2023","0.99091","1.02790","1.06201","0.96804","5.28M","-3.60%"
"Mar 08, 2023","1.02790","1.10904","1.11297","1.01803","2.98M","-7.32%"
"Mar 07, 2023","1.10904","1.13604","1.14604","1.08406","1.95M","-2.38%"
"Mar 06, 2023","1.13604","1.11392","1.14597","1.09606","2.33M","1.99%"
"Mar 05, 2023","1.11392","1.11310","1.14304","1.10505","1.93M","0.07%"
"Mar 04, 2023","1.11310","1.14479","1.14804","1.08898","2.31M","-2.61%"
"Mar 03, 2023","1.14295","1.17896","1.17986","1.06029","5.00M","-3.05%"
"Mar 02, 2023","1.17896","1.20391","1.20391","1.13702","2.64M","-2.07%"
"Mar 01, 2023","1.20387","1.13692","1.20394","1.12914","2.35M","5.89%"
"Feb 28, 2023","1.13692","1.18596","1.19403","1.12916","2.32M","-4.14%"
"Feb 27, 2023","1.18596","1.21514","1.22195","1.16209","3.17M","-2.26%"
"Feb 26, 2023","1.21334","1.19605","1.21897","1.18619","2.22M","1.45%"
"Feb 25, 2023","1.19605","1.23702","1.24802","1.15405","3.48M","-3.31%"
"Feb 24, 2023","1.23702","1.34701","1.34701","1.21412","6.95M","-8.23%"
"Feb 23, 2023","1.34795","1.43498","1.48275","1.33007","19.21M","-6.06%"
"Feb 22, 2023","1.43491","1.22108","1.46126","1.22108","36.35M","17.51%"
"Feb 21, 2023","1.22108","1.25791","1.29992","1.19670","4.22M","-2.93%"
"Feb 20, 2023","1.25791","1.19092","1.27978","1.16026","4.14M","5.63%"
"Feb 19, 2023","1.19092","1.17413","1.21499","1.16405","2.90M","1.35%"
"Feb 18, 2023","1.17501","1.15394","1.18895","1.14700","2.48M","1.83%"
"Feb 17, 2023","1.15394","1.09302","1.16590","1.08813","3.86M","5.57%"
"Feb 16, 2023","1.09301","1.14803","1.17292","1.08697","3.11M","-4.87%"
"Feb 15, 2023","1.14892","1.06192","1.14896","1.04997","2.93M","8.19%"
"Feb 14, 2023","1.06192","1.03811","1.06383","1.01700","2.65M","2.29%"
"Feb 13, 2023","1.03811","1.07898","1.08079","1.00313","3.01M","-3.79%"
"Feb 12, 2023","1.07898","1.08395","1.11161","1.06284","1.82M","-0.46%"
"Feb 11, 2023","1.08395","1.08802","1.09511","1.06398","1.81M","-0.37%"
"Feb 10, 2023","1.08802","1.07697","1.10495","1.05801","3.41M","1.03%"
"Feb 09, 2023","1.07697","1.22404","1.23290","1.05494","4.99M","-12.01%"
"Feb 08, 2023","1.22404","1.21694","1.26194","1.18099","3.72M","0.58%"
"Feb 07, 2023","1.21694","1.14489","1.21707","1.13700","3.62M","6.38%"
"Feb 06, 2023","1.14398","1.18598","1.18902","1.13898","3.57M","-3.54%"
"Feb 05, 2023","1.18598","1.16501","1.23089","1.14230","6.28M","1.80%"
"Feb 04, 2023","1.16496","1.14395","1.17703","1.12802","4.41M","1.84%"
"Feb 03, 2023","1.14395","1.09198","1.15694","1.08692","3.95M","4.76%"
"Feb 02, 2023","1.09199","1.09298","1.14184","1.08264","3.92M","-0.09%"
"Feb 01, 2023","1.09298","1.05802","1.09797","1.01710","3.92M","3.31%"
"Jan 31, 2023","1.05801","1.05695","1.07812","1.04604","3.18M","0.10%"
"Jan 30, 2023","1.05695","1.15995","1.16200","1.03998","5.36M","-8.88%"
"Jan 29, 2023","1.15995","1.09703","1.18101","1.08507","7.27M","5.73%"
"Jan 28, 2023","1.09706","1.12107","1.14487","1.08616","2.16M","-2.14%"
"Jan 27, 2023","1.12107","1.09297","1.12600","1.06598","3.31M","2.57%"
"Jan 26, 2023","1.09302","1.09104","1.11593","1.07785","2.43M","0.10%"
"Jan 25, 2023","1.09196","1.05602","1.11609","1.02695","3.28M","3.40%"
"Jan 24, 2023","1.05602","1.11298","1.15011","1.04590","3.64M","-5.12%"
"Jan 23, 2023","1.11298","1.10605","1.13001","1.09702","3.61M","0.63%"
"Jan 22, 2023","1.10605","1.10001","1.13795","1.08310","3.83M","0.55%"
"Jan 21, 2023","1.10001","1.06495","1.18298","1.05792","8.44M","3.12%"
"Jan 20, 2023","1.06676","0.99397","1.06799","0.97295","2.96M","7.32%"
"Jan 19, 2023","0.99397","0.95296","1.06667","0.95198","5.88M","4.30%"
"Jan 18, 2023","0.95298","1.01687","1.03802","0.95088","4.07M","-6.28%"
"Jan 17, 2023","1.01687","1.00908","1.06205","0.98971","2.96M","0.77%"
"Jan 16, 2023","1.00908","1.02796","1.04706","0.99575","3.62M","-1.84%"
"Jan 15, 2023","1.02796","1.00703","1.08192","0.98199","8.59M","2.08%"
"Jan 14, 2023","1.00703","0.91793","1.03796","0.91699","7.64M","9.71%"
"Jan 13, 2023","0.91793","0.88997","0.92906","0.87510","3.27M","3.14%"
"Jan 12, 2023","0.88997","0.85886","0.89304","0.83484","4.67M","3.74%"
"Jan 11, 2023","0.85790","0.83201","0.85899","0.80875","3.23M","3.11%"
"Jan 10, 2023","0.83201","0.82999","0.84493","0.81694","2.87M","0.24%"
"Jan 09, 2023","0.82999","0.82030","0.85312","0.81805","3.35M","1.19%"
"Jan 08, 2023","0.82021","0.79102","0.82493","0.78189","1.59M","3.69%"
"Jan 07, 2023","0.79102","0.77191","0.79507","0.77103","1.55M","2.47%"
"Jan 06, 2023","0.77191","0.76214","0.77297","0.74704","2.23M","1.29%"
"Jan 05, 2023","0.76207","0.76766","0.77660","0.74854","2.59M","-0.73%"
"Jan 04, 2023","0.76766","0.75446","0.77589","0.75015","3.23M","1.75%"
"Jan 03, 2023","0.75446","0.73980","0.75890","0.73580","4.02M","1.98%"
"Jan 02, 2023","0.73980","0.71858","0.74450","0.70746","3.36M","2.95%"
"Jan 01, 2023","0.71858","0.71607","0.72154","0.70533","2.43M","0.35%"
"Dec 31, 2022","0.71607","0.72272","0.72754","0.71280","2.60M","-0.92%"
"Dec 30, 2022","0.72272","0.72597","0.73199","0.70000","2.74M","-0.45%"
"Dec 29, 2022","0.72597","0.73798","0.74394","0.70901","1.95M","-1.63%"
"Dec 28, 2022","0.73798","0.77299","0.77397","0.73102","2.40M","-4.53%"
"Dec 27, 2022","0.77299","0.79586","0.79779","0.76502","1.61M","-2.87%"
"Dec 26, 2022","0.79586","0.78400","0.79682","0.78199","777.89K","1.51%"
"Dec 25, 2022","0.78400","0.79905","0.80102","0.77398","982.90K","-1.88%"
"Dec 24, 2022","0.79905","0.80399","0.80698","0.79703","509.20K","-0.61%"
"Dec 23, 2022","0.80397","0.80594","0.81599","0.79601","1.15M","-0.24%"
"Dec 22, 2022","0.80594","0.80696","0.80991","0.77701","1.51M","-0.13%"
"Dec 21, 2022","0.80696","0.80692","0.80984","0.78902","1.90M","0.01%"
"Dec 20, 2022","0.80691","0.77604","0.81006","0.77499","1.90M","3.98%"
"Dec 19, 2022","0.77604","0.83595","0.84598","0.76305","3.59M","-7.17%"
"Dec 18, 2022","0.83595","0.84300","0.84901","0.82601","1.95M","-0.84%"
"Dec 17, 2022","0.84300","0.83894","0.86500","0.82602","6.76M","0.48%"
"Dec 16, 2022","0.83894","0.95694","0.96300","0.82602","4.36M","-12.33%"
"Dec 15, 2022","0.95694","0.94995","0.97397","0.92302","6.04M","0.74%"
"Dec 14, 2022","0.94995","0.97199","0.98096","0.94603","2.53M","-2.27%"
"Dec 13, 2022","0.97199","0.95995","0.98007","0.91600","3.45M","1.25%"
"Dec 12, 2022","0.95995","0.98799","0.98799","0.94994","2.05M","-2.84%"
"Dec 11, 2022","0.98799","0.99601","1.00992","0.98706","926.28K","-0.80%"
"Dec 10, 2022","0.99600","0.98401","1.00400","0.98299","665.37K","1.22%"
"Dec 09, 2022","0.98401","1.00004","1.00300","0.97906","1.37M","-1.60%"
"Dec 08, 2022","1.00004","0.98399","1.00597","0.97202","1.31M","1.63%"
"Dec 07, 2022","0.98399","1.01300","1.01798","0.96900","2.48M","-2.77%"
"Dec 06, 2022","1.01201","1.00499","1.02601","1.00400","1.98M","0.70%"
"Dec 05, 2022","1.00499","1.00504","1.02999","0.99902","1.48M","-0.00%"
"Dec 04, 2022","1.00504","0.99307","1.00698","0.99205","1.11M","1.21%"
"Dec 03, 2022","0.99307","1.02898","1.03191","0.99302","1.02M","-3.49%"
"Dec 02, 2022","1.02898","1.00296","1.04000","0.99029","2.45M","2.59%"
"Dec 01, 2022","1.00296","1.01902","1.02373","0.99294","1.74M","-1.58%"
"Nov 30, 2022","1.01902","0.97604","1.02377","0.97604","2.88M","4.40%"
"Nov 29, 2022","0.97607","0.97693","0.99389","0.96905","2.98M","-0.09%"
"Nov 28, 2022","0.97693","0.98795","0.99998","0.94698","1.73M","-1.12%"
"Nov 27, 2022","0.98795","0.98798","1.01189","0.98004","1.29M","-0.00%"
"Nov 26, 2022","0.98798","0.98988","1.01873","0.97699","4.80M","-0.19%"
"Nov 25, 2022","0.98988","1.00385","1.00776","0.97509","1.55M","-1.39%"
"Nov 24, 2022","1.00385","1.00290","1.02251","0.98893","3.21M","0.09%"
"Nov 23, 2022","1.00293","0.96898","1.00388","0.96402","2.36M","3.71%"
"Nov 22, 2022","0.96708","0.93903","0.96897","0.91584","3.82M","2.99%"
"Nov 21, 2022","0.93903","0.97301","0.97693","0.92588","3.37M","-3.49%"
"Nov 20, 2022","0.97301","0.99904","1.01197","0.97099","2.31M","-2.61%"
"Nov 19, 2022","0.99904","1.00106","1.00885","0.99238","1.31M","1.84%"
"Nov 18, 2022","0.98096","0.98003","0.99100","0.96405","1.58M","0.30%"
"Nov 17, 2022","0.97800","0.98100","0.98996","0.96301","1.60M","-0.31%"
"Nov 16, 2022","0.98100","1.02601","1.03297","0.96902","4.35M","-4.39%"
"Nov 15, 2022","1.02601","1.01496","1.04795","1.00104","2.68M","1.09%"
"Nov 14, 2022","1.01493","1.00896","1.03200","0.93791","4.58M","0.50%"
"Nov 13, 2022","1.00991","1.03899","1.06093","0.99392","3.77M","-2.80%"
"Nov 12, 2022","1.03899","1.06896","1.07197","1.01699","2.29M","-2.80%"
"Nov 11, 2022","1.06896","1.14302","1.15188","1.03395","3.58M","-6.48%"
"Nov 10, 2022","1.14302","1.01806","1.15881","1.00577","5.33M","12.27%"
"Nov 09, 2022","1.01814","1.17295","1.18491","0.98119","10.18M","-13.20%"
"Nov 08, 2022","1.17295","1.36097","1.37999","1.07246","8.82M","-13.82%"
"Nov 07, 2022","1.36097","1.37212","1.39993","1.34008","3.37M","-0.81%"
"Nov 06, 2022","1.37212","1.44598","1.45501","1.36891","2.60M","-5.11%"
"Nov 05, 2022","1.44598","1.44799","1.47602","1.42995","4.12M","-0.14%"
"Nov 04, 2022","1.44799","1.37002","1.44896","1.36097","7.28M","5.69%"
"Nov 03, 2022","1.37002","1.38205","1.42401","1.35794","6.06M","-0.87%"
"Nov 02, 2022","1.38205","1.41502","1.42699","1.35200","2.77M","-2.33%"
"Nov 01, 2022","1.41502","1.42607","1.43796","1.40298","2.44M","-0.77%"
"Oct 31, 2022","1.42607","1.42205","1.47302","1.40998","2.58M","0.28%"
"Oct 30, 2022","1.42205","1.44211","1.48299","1.39996","1.83M","-1.39%"
"Oct 29, 2022","1.44211","1.44102","1.48198","1.42603","2.43M","0.08%"
"Oct 28, 2022","1.44102","1.41193","1.46001","1.39306","1.80M","2.06%"
"Oct 27, 2022","1.41193","1.43501","1.49199","1.40398","2.31M","-1.61%"
"Oct 26, 2022","1.43501","1.38702","1.45703","1.38697","2.64M","3.46%"
"Oct 25, 2022","1.38702","1.35300","1.41703","1.34601","2.34M","2.51%"
"Oct 24, 2022","1.35301","1.37404","1.40186","1.33698","5.31M","-1.53%"
"Oct 23, 2022","1.37404","1.34097","1.37998","1.33103","1.26M","2.47%"
"Oct 22, 2022","1.34097","1.34292","1.35102","1.32897","526.70K","-0.15%"
"Oct 21, 2022","1.34292","1.32000","1.35303","1.29402","1.58M","1.74%"
"Oct 20, 2022","1.32000","1.32600","1.35699","1.30802","1.64M","-0.45%"
"Oct 19, 2022","1.32600","1.37496","1.38099","1.32295","2.28M","-3.56%"
"Oct 18, 2022","1.37496","1.38903","1.40897","1.35199","1.85M","-1.01%"
"Oct 17, 2022","1.38903","1.35500","1.39600","1.34398","1.31M","2.51%"
"Oct 16, 2022","1.35500","1.35596","1.37201","1.34001","915.75K","0.00%"
"Oct 15, 2022","1.35500","1.36710","1.38204","1.34400","787.25K","-0.88%"
"Oct 14, 2022","1.36710","1.38401","1.43498","1.35495","2.33M","-1.22%"
"Oct 13, 2022","1.38401","1.35199","1.42194","1.26395","5.99M","2.37%"
"Oct 12, 2022","1.35199","1.34400","1.36305","1.34003","925.65K","0.67%"
"Oct 11, 2022","1.34304","1.36999","1.36999","1.32992","1.58M","-1.97%"
"Oct 10, 2022","1.36999","1.42802","1.44204","1.36792","1.37M","-4.06%"
"Oct 09, 2022","1.42802","1.40698","1.42899","1.40305","632.27K","1.50%"
