Date,Price,Open,High,Low,Vol.,Change %
20-Jun-23,728.82,707.01,730.96,701.97,6.76K,3.08%
19-Jun-23,707.04,672.83,721.9,670.86,10.05K,5.08%
18-Jun-23,672.83,668.93,682.04,664.99,5.43K,0.58%
17-Jun-23,668.93,678.99,689.93,664.1,4.34K,-1.48%
16-Jun-23,678.97,646.85,681.03,642.95,5.83K,4.97%
15-Jun-23,646.84,628.02,651.97,626.97,4.17K,3.00%
14-Jun-23,628.02,634.92,659.87,617.65,9.03K,-1.09%
13-Jun-23,634.92,627.98,645.92,626.86,8.33K,1.10%
12-Jun-23,627.98,616.79,628.92,605.48,3.30K,1.82%
11-Jun-23,616.73,629.94,629.94,591.72,6.82K,-2.10%
10-Jun-23,629.94,627.91,647.74,523.89,21.99K,0.32%
09-Jun-23,627.91,624.08,635.02,618.04,2.60K,0.62%
08-Jun-23,624.07,623.02,634.02,616.97,1.91K,0.17%
07-Jun-23,623.02,649.97,649.97,616.75,3.10K,-4.15%
06-Jun-23,649.97,648.9,656.86,634.77,3.50K,0.16%
05-Jun-23,648.9,682.73,690.88,632.3,7.40K,-4.95%
04-Jun-23,682.71,674.74,705.69,667.8,5.41K,1.18%
03-Jun-23,674.77,661.95,676.7,656.9,2.05K,1.94%
02-Jun-23,661.95,641.14,670.7,635.82,3.02K,3.25%
01-Jun-23,641.14,635.83,643.86,625.9,1.71K,0.84%
31-May-23,635.83,643.82,646.9,631.8,2.37K,-1.26%
30-May-23,643.93,636.89,644.94,633.91,2.03K,1.11%
29-May-23,636.89,647.94,654.71,634.04,2.31K,-1.71%
28-May-23,647.94,633.05,650.04,630.92,2.46K,2.35%
27-May-23,633.05,624.83,634.8,623.95,1.19K,1.31%
26-May-23,624.87,623.96,627.8,618.76,1.24K,0.15%
25-May-23,623.96,617.91,630.89,604.85,2.03K,0.98%
24-May-23,617.9,633.96,634.84,607.04,3.50K,-2.53%
23-May-23,633.96,628.96,642.8,628.85,2.59K,0.80%
22-May-23,628.96,623.92,630.92,616.84,2.34K,0.81%
21-May-23,623.92,625.91,627.9,617.91,2.15K,-0.32%
20-May-23,625.91,627.93,629.88,621.04,4.20K,-0.31%
19-May-23,627.88,626.82,632.87,622.88,1.75K,0.31%
18-May-23,625.95,639.7,640.84,617.94,2.73K,-2.16%
17-May-23,639.77,632.95,642.69,621.9,3.74K,1.08%
16-May-23,632.95,636.76,641.87,623.64,9.87K,-0.60%
15-May-23,636.76,625.93,645.72,618.93,4.22K,1.73%
14-May-23,625.95,631.94,638.79,621.96,11.12K,-0.95%
13-May-23,631.94,636.94,639.86,626.89,14.26K,-0.78%
12-May-23,636.94,622.67,641.13,610.94,14.66K,2.29%
11-May-23,622.67,659.78,659.78,608.62,6.89K,-5.63%
10-May-23,659.78,670.83,677.95,640.79,6.30K,-1.64%
09-May-23,670.81,667.82,675.8,663.75,6.24K,0.45%
08-May-23,667.82,694.14,700.68,645.15,10.98K,-3.78%
07-May-23,694.02,690.05,705.06,686.99,6.08K,0.57%
06-May-23,690.11,725.78,733.78,682.89,8.20K,-4.91%
05-May-23,725.78,689.6,730.13,686.8,9.88K,5.25%
04-May-23,689.6,698.87,704.19,684.99,2.71K,-1.33%
03-May-23,698.87,699.09,700.81,682.8,4.52K,-0.03%
02-May-23,699.09,701.89,715.14,698.1,6.84K,-0.40%
01-May-23,701.89,693.64,706.64,677.49,6.55K,1.15%
30-Apr-23,693.9,708.84,708.91,691.73,4.11K,-2.11%
29-Apr-23,708.84,698.8,713.9,695.99,3.75K,1.44%
28-Apr-23,698.8,702.67,704.58,691.05,5.81K,-0.55%
27-Apr-23,702.67,689,707.73,683.83,8.23K,1.98%
26-Apr-23,689,692.04,723.78,656.01,12.23K,-0.55%
25-Apr-23,692.8,680.83,695.17,668.79,5.48K,1.76%
24-Apr-23,680.83,689.7,698.62,676.3,4.82K,-1.27%
23-Apr-23,689.62,698.78,698.78,670.51,6.45K,-1.31%
22-Apr-23,698.78,677.69,702.7,675.76,7.67K,3.12%
21-Apr-23,677.64,715.94,724.79,672.68,11.99K,-5.36%
20-Apr-23,716.01,722.86,737.74,699.06,15.29K,-0.95%
19-Apr-23,722.89,789,789.91,712.99,19.03K,-8.38%
18-Apr-23,789,780.14,803,768.2,10.97K,1.04%
17-Apr-23,780.88,800.95,816.98,776,16.37K,-2.51%
16-Apr-23,800.95,777.78,802.19,765.98,13.91K,2.98%
15-Apr-23,777.79,772.17,785,762.15,16.59K,0.73%
14-Apr-23,772.17,753.1,785.95,750.96,24.06K,2.53%
13-Apr-23,753.1,725.9,754.02,720.88,14.24K,3.75%
12-Apr-23,725.9,725.96,728.01,691.82,16.39K,-0.01%
11-Apr-23,725.96,725.2,730.74,713.9,16.03K,0.11%
10-Apr-23,725.2,705.9,728.86,697,14.87K,2.73%
09-Apr-23,705.95,688.87,710.61,684.75,10.50K,2.49%
08-Apr-23,688.81,695.73,696.98,683.98,14.86K,-0.99%
07-Apr-23,695.72,719.07,720.95,688.19,14.70K,-3.25%
06-Apr-23,719.07,692.84,734.73,681.78,37.63K,3.79%
05-Apr-23,692.84,680.88,697,670.98,13.37K,1.76%
04-Apr-23,680.88,673.11,683.8,668.79,8.96K,1.15%
03-Apr-23,673.11,672.92,687.03,655.02,18.25K,0.02%
02-Apr-23,672.98,690.22,696.07,665.65,9.15K,-2.50%
01-Apr-23,690.22,686.21,696.06,681.9,12.26K,0.58%
31-Mar-23,686.21,675.87,695,666.63,13.36K,1.53%
30-Mar-23,675.89,691.85,699.8,662.88,19.66K,-2.30%
29-Mar-23,691.8,673.91,705.61,670.78,23.24K,2.65%
28-Mar-23,673.93,676.88,690.76,666.17,23.37K,-0.43%
27-Mar-23,676.83,669.29,681.3,630.89,22.18K,1.12%
26-Mar-23,669.3,666.99,683.87,661.06,11.85K,0.35%
25-Mar-23,666.98,672.01,684.07,653.58,14.04K,-0.74%
24-Mar-23,671.97,680.07,711.09,652.88,28.78K,-1.19%
23-Mar-23,680.06,668.72,694.79,662.13,21.12K,1.70%
22-Mar-23,668.68,689.99,692.47,643.78,24.30K,-3.07%
21-Mar-23,689.87,666.64,704.75,647.44,26.29K,3.49%
20-Mar-23,666.62,686.9,715.25,661.23,36.11K,-2.95%
19-Mar-23,686.88,683.79,711.17,681.26,31.12K,0.45%
18-Mar-23,683.8,727.97,752.07,677.98,51.30K,-6.06%
17-Mar-23,727.94,704.02,758.03,689.99,67.47K,3.40%
16-Mar-23,704.02,746.8,751.02,703.07,37.61K,-5.73%
15-Mar-23,746.83,860.03,882.18,703.92,47.08K,-13.16%
14-Mar-23,860.03,909.03,919.81,836.22,42.99K,-5.49%
13-Mar-23,910.01,895.16,967.8,841.03,91.16K,1.67%
12-Mar-23,895.04,721.9,911.44,657.14,63.64K,24.13%
11-Mar-23,721.08,780.96,797.94,596.71,120.09K,-7.67%
10-Mar-23,780.96,808.93,808.93,756.63,21.92K,-3.46%
09-Mar-23,808.93,874.36,892.59,792.93,18.11K,-7.44%
08-Mar-23,874,921.9,934.76,855.15,21.67K,-5.20%
07-Mar-23,921.95,910.24,926.99,876.09,17.69K,1.29%
06-Mar-23,910.17,947.72,958.89,907.72,17.87K,-3.89%
05-Mar-23,947,860.21,975,857.86,28.02K,10.09%
04-Mar-23,860.2,891.13,924.59,843.09,15.61K,-3.47%
03-Mar-23,891.14,883.12,954.24,833.97,33.15K,0.91%
02-Mar-23,883.12,924.62,947.58,872.69,19.29K,-4.49%
01-Mar-23,924.62,790.91,958.24,786.39,40.75K,16.91%
28-Feb-23,790.88,787.79,803.01,761.99,10.67K,0.39%
27-Feb-23,787.8,774.91,812.66,761.02,15.08K,1.66%
26-Feb-23,774.91,706.94,778.89,703.56,14.30K,9.61%
25-Feb-23,706.94,714.51,717.52,679.45,5.05K,-1.04%
24-Feb-23,714.36,740.03,747.85,693.55,5.88K,-3.47%
23-Feb-23,740.01,759.89,780.94,736.68,5.83K,-2.61%
22-Feb-23,759.87,787.11,792.43,733.06,8.83K,-3.46%
21-Feb-23,787.09,770.88,788.07,750.75,9.12K,2.10%
20-Feb-23,770.88,736.36,775.15,714.73,8.01K,4.48%
19-Feb-23,737.81,728.5,768.82,720.98,9.59K,1.28%
18-Feb-23,728.48,725.73,735.81,720.74,4.25K,0.38%
17-Feb-23,725.73,705.8,736.95,701.84,9.41K,2.82%
16-Feb-23,705.8,759.95,778.2,702.27,15.85K,-7.12%
15-Feb-23,759.87,739.18,761.07,724.8,12.84K,2.80%
14-Feb-23,739.19,769.68,774.63,728.82,17.58K,-3.96%
13-Feb-23,769.63,684.65,788.15,654.62,27.66K,12.41%
12-Feb-23,684.65,723.64,725.06,673.91,6.02K,-5.29%
11-Feb-23,722.88,711.83,734.73,708.98,4.74K,1.45%
10-Feb-23,712.56,711.04,735.88,703.64,7.92K,0.21%
09-Feb-23,711.05,781.84,794.44,696.53,14.63K,-9.04%
08-Feb-23,781.73,789.38,818.52,744.45,13.06K,-0.97%
07-Feb-23,789.39,692.91,797.05,685.68,12.35K,13.92%
06-Feb-23,692.91,694.05,708.11,679.87,7.20K,-0.16%
05-Feb-23,694.05,698.85,721.9,676.78,8.48K,-0.60%
04-Feb-23,698.25,695.79,723.96,688.75,6.48K,0.35%
03-Feb-23,695.81,668.32,699.65,665.52,6.43K,4.14%
02-Feb-23,668.16,669.19,706.57,665.83,9.41K,-0.15%
01-Feb-23,669.16,655.51,672.82,621.99,5.79K,2.08%
31-Jan-23,655.51,634.59,658.6,630.53,3.90K,3.29%
30-Jan-23,634.64,675.03,677.87,615.07,6.61K,-5.97%
29-Jan-23,674.96,657.16,676.69,649.54,4.77K,2.70%
28-Jan-23,657.25,671.91,685.75,646.02,4.42K,-2.18%
27-Jan-23,671.91,657.82,673.68,641.58,6.05K,2.14%
26-Jan-23,657.85,665.99,676.87,652.45,5.67K,-1.23%
25-Jan-23,666.04,662.04,682.59,644.47,6.69K,0.60%
24-Jan-23,662.04,703.94,717.76,656.96,5.71K,-5.95%
23-Jan-23,703.9,709.38,725.29,684.68,4.92K,-0.77%
22-Jan-23,709.33,695.95,738,692.69,4.28K,1.93%
21-Jan-23,695.89,715.01,737.19,694.81,6.12K,-2.72%
20-Jan-23,715.33,664.82,717.01,652.78,4.00K,7.58%
19-Jan-23,664.91,636.21,668.94,633.45,6.73K,4.45%
18-Jan-23,636.55,695.66,715.87,631.24,8.67K,-8.50%
17-Jan-23,695.66,687.08,727.87,675.62,6.88K,1.25%
16-Jan-23,687.09,700.27,730.8,671.14,9.29K,-1.88%
15-Jan-23,700.27,708.97,714.33,673.91,7.78K,-1.22%
14-Jan-23,708.95,689.5,746.34,680.42,13.39K,2.82%
13-Jan-23,689.49,651.64,692.69,641.67,5.62K,5.81%
12-Jan-23,651.61,636.73,656.86,621.78,6.17K,2.33%
11-Jan-23,636.77,630.62,639.62,606.75,4.62K,0.95%
10-Jan-23,630.75,614.62,639.6,610.93,8.09K,2.63%
09-Jan-23,614.57,592.6,656.53,587.08,12.38K,3.71%
08-Jan-23,592.6,552.68,594.45,544.57,9.33K,7.22%
07-Jan-23,552.68,539.74,554.03,537.8,4.67K,2.38%
06-Jan-23,539.83,526.34,540.59,516.09,5.09K,2.56%
05-Jan-23,526.34,518.5,534.27,515.5,7.42K,1.50%
04-Jan-23,518.56,503.96,522.57,502.69,8.86K,2.90%
03-Jan-23,503.95,510.87,516.09,501.72,4.80K,-1.27%
02-Jan-23,510.43,512.96,517.37,504.67,3.77K,-0.49%
01-Jan-23,512.92,510.17,514.8,503.41,3.98K,0.54%
31-Dec-22,510.17,522.77,529.55,505.26,4.29K,-2.39%
30-Dec-22,522.69,520.47,524.53,508.48,3.11K,0.42%
29-Dec-22,520.49,516.83,527.72,509.55,2.75K,0.71%
28-Dec-22,516.83,541.92,542.98,513.49,3.20K,-4.62%
27-Dec-22,541.86,548.82,550.59,534.4,2.37K,-1.27%
26-Dec-22,548.82,539.24,549.03,535.5,1.70K,1.78%
25-Dec-22,539.21,549.86,552.06,532.62,0.66K,-1.92%
24-Dec-22,549.76,552.91,555.94,548.2,0.34K,-0.56%
23-Dec-22,552.88,550.96,555.98,548.57,0.52K,0.32%
22-Dec-22,551.12,551.84,555.3,537.17,0.64K,-0.11%
21-Dec-22,551.73,555.93,557.63,544.86,0.51K,-0.71%
20-Dec-22,555.65,526.44,558.87,525.6,0.76K,5.55%
19-Dec-22,526.44,552.78,557.56,521.27,1.02K,-4.71%
18-Dec-22,552.46,552.51,561.03,548.26,0.64K,-0.01%
17-Dec-22,552.51,538.92,553.51,528.96,1.53K,2.56%
16-Dec-22,538.71,590.63,595.83,529.78,1.77K,-8.80%
15-Dec-22,590.66,606.41,611.38,586.34,1.23K,-2.52%
14-Dec-22,605.93,604.45,615.66,592.51,1.14K,0.25%
13-Dec-22,604.45,588.66,609.41,573.99,2.04K,2.69%
12-Dec-22,588.62,601.14,601.29,581.18,2.20K,-2.08%
11-Dec-22,601.1,612.68,616.72,599.19,0.83K,-1.90%
10-Dec-22,612.76,610.18,620.79,610.07,0.57K,0.44%
09-Dec-22,610.06,620.59,622.27,608.3,0.68K,-1.71%
08-Dec-22,620.66,605.45,626.66,601.54,1.18K,2.51%
07-Dec-22,605.48,630.93,632.47,603.49,1.14K,-4.03%
06-Dec-22,630.93,638.64,639.49,627.8,1.16K,-1.21%
05-Dec-22,638.64,648.29,656.96,633.77,1.55K,-1.50%
04-Dec-22,648.37,639.55,653,639.49,0.86K,1.34%
03-Dec-22,639.77,646.04,648.83,637.71,0.98K,-0.96%
02-Dec-22,645.99,646.29,651.15,640.33,2.23K,-0.04%
01-Dec-22,646.25,661,662.22,643.1,1.48K,-2.26%
30-Nov-22,661.21,644.87,665.34,644.7,1.44K,2.55%
29-Nov-22,644.79,645.32,660.78,641.22,1.40K,-0.07%
28-Nov-22,645.24,639.3,666.62,616.68,1.60K,1.08%
27-Nov-22,638.38,639.58,658.11,637.85,1.03K,-0.23%
26-Nov-22,639.85,646.02,656.54,636.51,1.35K,-0.96%
25-Nov-22,646.03,661.15,661.15,632.27,1.17K,-2.30%
24-Nov-22,661.26,663.66,676.73,653.73,1.23K,-0.36%
23-Nov-22,663.66,649.08,667.36,645.25,1.61K,2.23%
22-Nov-22,649.16,634.47,670.43,621.72,1.66K,2.29%
21-Nov-22,634.63,658.36,658.4,613.61,2.14K,-3.59%
20-Nov-22,658.23,681.85,682.78,645,1.62K,-3.54%
19-Nov-22,682.38,664.92,685.53,662.48,1.61K,4.68%
18-Nov-22,651.85,657.01,665.14,647.32,1.96K,-0.58%
17-Nov-22,655.68,654.45,670.8,649.15,2.43K,0.16%
16-Nov-22,654.66,707.91,713.07,651.9,1.60K,-7.51%
15-Nov-22,707.79,694.65,723.38,688.4,1.39K,1.91%
14-Nov-22,694.54,674.02,706.4,651.63,2.83K,3.07%
13-Nov-22,673.84,699.99,729.93,667.91,2.26K,-3.68%
12-Nov-22,699.57,780.53,781.11,688.41,3.27K,-10.39%
11-Nov-22,780.66,883.66,887.18,753.66,8.53K,-11.61%
10-Nov-22,883.21,670.86,898.02,660.76,9.94K,31.56%
09-Nov-22,671.34,712.51,725.53,628.4,9.12K,-5.61%
08-Nov-22,711.26,829.29,835.01,619.45,9.38K,-14.24%
07-Nov-22,829.33,843.86,850.06,817.69,3.38K,-1.29%
06-Nov-22,840.17,896.64,912.52,833.48,2.85K,-6.31%
05-Nov-22,896.72,913.78,923.52,895.21,2.17K,-1.83%
04-Nov-22,913.45,846.53,916.96,840.6,3.27K,7.91%
03-Nov-22,846.53,837.7,880.59,833.83,3.23K,1.25%
02-Nov-22,836.04,879.32,887.18,823.03,3.20K,-4.93%
01-Nov-22,879.42,897.88,905.26,875.11,1.92K,-2.07%
31-Oct-22,898.02,908.89,923.41,891.09,3.14K,-1.19%
30-Oct-22,908.79,916.41,925.84,896,2.71K,-0.84%
29-Oct-22,916.47,897.55,928.41,894.71,4.59K,2.12%
28-Oct-22,897.42,902.87,911.69,876.42,5.78K,-0.62%
27-Oct-22,903.05,937.46,966.75,895.06,6.00K,-3.66%
26-Oct-22,937.38,943.55,980.22,930.7,5.58K,-0.65%
25-Oct-22,943.55,928.27,969.99,917.27,5.51K,1.70%
24-Oct-22,927.79,977.32,984.17,911.49,6.12K,-5.07%
23-Oct-22,977.32,995.82,"1,003.85",928.09,4.76K,-1.85%
22-Oct-22,995.78,"1,014.42","1,036.92",982.91,3.57K,-1.84%
