"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 24, 2023","1.9310","1.9080","1.9527","1.8871","1.65M","1.20%"
"Apr 23, 2023","1.9080","1.9469","1.9499","1.8646","1.69M","-2.00%"
"Apr 22, 2023","1.9469","1.8850","1.9470","1.8641","1.23M","3.29%"
"Apr 21, 2023","1.8850","2.0120","2.0339","1.8601","3.26M","-6.31%"
"Apr 20, 2023","2.0120","2.0981","2.1289","1.9785","4.35M","-4.06%"
"Apr 19, 2023","2.0971","2.2520","2.3842","2.0632","12.17M","-6.88%"
"Apr 18, 2023","2.2520","2.2020","2.2779","2.1793","1.79M","2.27%"
"Apr 17, 2023","2.2020","2.2690","2.2768","2.1743","2.33M","-2.95%"
"Apr 16, 2023","2.2690","2.2541","2.2969","2.2134","2.31M","0.66%"
"Apr 15, 2023","2.2541","2.2899","2.3010","2.2352","1.98M","-1.61%"
"Apr 14, 2023","2.2909","2.1920","2.3424","2.1810","3.80M","4.51%"
"Apr 13, 2023","2.1920","2.1310","2.2030","2.1121","1.84M","2.86%"
"Apr 12, 2023","2.1310","2.1750","2.1819","2.0733","2.50M","-2.02%"
"Apr 11, 2023","2.1750","2.1857","2.2089","2.1642","1.97M","-0.49%"
"Apr 10, 2023","2.1857","2.1360","2.1983","2.1083","2.81M","2.33%"
"Apr 09, 2023","2.1360","2.1459","2.1768","2.0872","2.46M","-0.46%"
"Apr 08, 2023","2.1459","2.0893","2.1645","2.0698","1.79M","2.71%"
"Apr 07, 2023","2.0893","2.0998","2.1139","2.0585","1.18M","-0.50%"
"Apr 06, 2023","2.0998","2.1346","2.1470","2.0828","1.65M","-1.63%"
"Apr 05, 2023","2.1346","2.1260","2.1728","2.0853","1.97M","0.40%"
"Apr 04, 2023","2.1260","2.0521","2.1810","2.0370","2.75M","3.61%"
"Apr 03, 2023","2.0519","2.0730","2.0882","1.9948","2.43M","-1.02%"
"Apr 02, 2023","2.0730","2.1329","2.1434","2.0372","1.57M","-2.81%"
"Apr 01, 2023","2.1329","2.1143","2.1500","2.0938","1.54M","0.88%"
"Mar 31, 2023","2.1143","2.0920","2.1170","2.0470","2.25M","1.07%"
"Mar 30, 2023","2.0920","2.1609","2.1744","2.0554","3.10M","-3.19%"
"Mar 29, 2023","2.1609","2.0771","2.2077","2.0643","3.24M","4.04%"
"Mar 28, 2023","2.0771","2.0440","2.0828","2.0060","1.48M","1.62%"
"Mar 27, 2023","2.0440","2.1601","2.1701","1.9747","2.58M","-5.37%"
"Mar 26, 2023","2.1601","2.1221","2.1699","2.1123","891.22K","1.79%"
"Mar 25, 2023","2.1221","2.1421","2.1509","2.0932","1.08M","-0.93%"
"Mar 24, 2023","2.1421","2.2490","2.2560","2.1025","1.98M","-4.75%"
"Mar 23, 2023","2.2490","2.2051","2.2689","2.1581","3.97M","1.99%"
"Mar 22, 2023","2.2051","2.2660","2.2919","2.0876","3.81M","-2.81%"
"Mar 21, 2023","2.2687","2.1804","2.2724","2.1259","3.45M","4.05%"
"Mar 20, 2023","2.1804","2.3274","2.3549","2.1587","3.20M","-6.32%"
"Mar 19, 2023","2.3274","2.2475","2.3643","2.2364","2.68M","3.56%"
"Mar 18, 2023","2.2475","2.3373","2.3941","2.2422","3.59M","-3.88%"
"Mar 17, 2023","2.3382","2.1708","2.3432","2.1371","2.36M","7.72%"
"Mar 16, 2023","2.1708","2.1168","2.2038","2.0870","3.06M","2.55%"
