Date,Price,Open,High,Low,Vol.,Change %
05-Feb-23,5.3,5.53,5.55,5.16,7.48M,-4.16%
04-Feb-23,5.53,5.67,5.72,5.5,5.03M,-2.59%
03-Feb-23,5.67,5.47,5.78,5.43,8.68M,3.67%
02-Feb-23,5.47,5.68,5.86,5.45,14.83M,-3.68%
01-Feb-23,5.68,5.23,5.76,5.06,11.59M,8.55%
31-Jan-23,5.23,5.1,5.43,5.01,6.30M,2.63%
30-Jan-23,5.1,5.48,5.53,4.89,7.64M,-6.85%
29-Jan-23,5.48,5.27,5.56,5.26,6.09M,3.81%
28-Jan-23,5.27,5.39,5.6,5.18,6.97M,-2.07%
27-Jan-23,5.39,5.43,5.48,5.19,5.64M,-0.88%
26-Jan-23,5.43,5.46,5.65,5.19,9.24M,-0.36%
25-Jan-23,5.45,4.99,5.69,4.84,11.84M,9.33%
24-Jan-23,4.99,5.42,5.55,4.86,8.51M,-7.98%
23-Jan-23,5.42,5.43,5.77,5.18,14.77M,-0.19%
22-Jan-23,5.43,4.95,5.78,4.91,15.56M,9.80%
21-Jan-23,4.95,4.74,5.19,4.69,13.02M,4.24%
20-Jan-23,4.74,4.41,4.78,4.34,5.57M,7.71%
19-Jan-23,4.41,4.25,4.43,4.25,4.20M,3.54%
18-Jan-23,4.25,4.63,4.74,4.23,8.31M,-8.02%
17-Jan-23,4.63,4.57,4.87,4.47,8.29M,1.31%
16-Jan-23,4.57,4.7,4.85,4.43,10.53M,-2.79%
15-Jan-23,4.7,4.79,4.98,4.47,18.16M,-1.97%
14-Jan-23,4.79,4.02,4.86,4,20.45M,19.28%
13-Jan-23,4.02,3.85,4.11,3.75,10.13M,4.31%
12-Jan-23,3.85,3.73,3.88,3.64,10.53M,3.30%
11-Jan-23,3.73,3.76,3.78,3.54,8.55M,-0.76%
10-Jan-23,3.76,3.78,3.86,3.66,7.66M,-0.53%
09-Jan-23,3.78,3.44,3.91,3.43,13.90M,9.88%
08-Jan-23,3.44,3.3,3.46,3.28,5.64M,4.25%
07-Jan-23,3.3,3.34,3.4,3.28,3.68M,-1.41%
06-Jan-23,3.34,3.29,3.35,3.21,4.91M,1.75%
05-Jan-23,3.29,3.36,3.36,3.23,4.55M,-2.10%
04-Jan-23,3.36,3.09,3.49,3.09,11.18M,8.47%
03-Jan-23,3.09,3.15,3.19,3.03,4.77M,-1.65%
02-Jan-23,3.15,3.11,3.21,3.04,4.90M,1.08%
01-Jan-23,3.11,3.01,3.15,2.99,3.04M,3.58%
31-Dec-22,3.01,2.97,3.11,2.96,3.20M,1.05%
30-Dec-22,2.97,2.98,2.99,2.92,2.44M,0.00%
29-Dec-22,2.98,2.99,3.04,2.92,3.74M,-0.60%
28-Dec-22,2.99,3.07,3.1,2.92,5.99M,-2.31%
27-Dec-22,3.07,3,3.3,2.96,10.86M,2.01%
26-Dec-22,3,2.96,3.01,2.94,2.52M,1.39%
25-Dec-22,2.96,2.93,2.97,2.9,2.23M,1.01%
24-Dec-22,2.93,2.97,2.99,2.92,1.62M,-1.38%
23-Dec-22,2.97,2.99,3.04,2.96,3.05M,-0.38%
22-Dec-22,2.99,2.98,3,2.89,4.47M,0.37%
21-Dec-22,2.98,2.98,3,2.89,5.78M,0.00%
20-Dec-22,2.98,2.81,3.11,2.81,9.06M,6.18%
19-Dec-22,2.81,3.05,3.11,2.71,9.16M,-8.02%
18-Dec-22,3.05,3.2,3.2,3.04,6.36M,-4.77%
17-Dec-22,3.2,3.01,3.26,2.9,22.87M,6.28%
16-Dec-22,3.01,4.15,4.18,2.47,30.83M,-27.31%
15-Dec-22,4.15,4.23,4.24,4.1,6.02M,-2.01%
14-Dec-22,4.23,4.32,4.37,4.2,5.28M,-2.03%
13-Dec-22,4.32,4.25,4.36,4.12,3.25M,1.60%
12-Dec-22,4.25,4.28,4.29,4.18,2.63M,-0.74%
11-Dec-22,4.28,4.38,4.42,4.26,1.39M,-2.18%
10-Dec-22,4.38,4.44,4.44,4.37,1.19M,-1.34%
09-Dec-22,4.44,4.4,4.47,4.38,2.41M,1.01%
08-Dec-22,4.39,4.35,4.44,4.32,3.21M,1.03%
07-Dec-22,4.35,4.59,4.6,4.3,4.99M,-5.24%
06-Dec-22,4.59,4.52,4.62,4.49,3.91M,1.55%
05-Dec-22,4.52,4.56,4.62,4.46,4.08M,-0.95%
04-Dec-22,4.56,4.42,4.59,4.42,2.24M,3.17%
03-Dec-22,4.42,4.64,4.68,4.4,3.78M,-4.78%
02-Dec-22,4.64,4.39,4.7,4.35,7.28M,5.79%
01-Dec-22,4.39,4.42,4.48,4.35,3.83M,-0.66%
30-Nov-22,4.42,4.35,4.5,4.26,5.67M,1.59%
29-Nov-22,4.35,4.26,4.41,4.22,5.23M,2.13%
28-Nov-22,4.26,4.35,4.38,4.14,5.88M,-2.06%
27-Nov-22,4.35,4.31,4.51,4.29,7.08M,0.88%
26-Nov-22,4.31,4.28,4.4,4.28,3.65M,0.66%
25-Nov-22,4.28,4.4,4.4,4.25,4.03M,-2.63%
24-Nov-22,4.4,4.45,4.46,4.35,4.12M,-1.07%
23-Nov-22,4.45,4.32,4.48,4.29,5.76M,2.93%
22-Nov-22,4.32,4.17,4.35,4.09,5.71M,3.67%
21-Nov-22,4.17,4.17,4.23,4.04,6.34M,0.00%
20-Nov-22,4.17,4.38,4.46,4.1,5.46M,-4.94%
19-Nov-22,4.38,4.37,4.43,4.34,3.11M,1.08%
18-Nov-22,4.34,4.33,4.41,4.28,3.05M,0.24%
17-Nov-22,4.33,4.29,4.39,4.24,3.78M,0.86%
16-Nov-22,4.29,4.4,4.55,4.27,5.94M,-2.31%
15-Nov-22,4.39,4.33,4.5,4.29,4.86M,1.47%
14-Nov-22,4.33,4.29,4.4,4.1,8.28M,1.08%
13-Nov-22,4.28,4.26,4.44,4.22,6.58M,0.46%
12-Nov-22,4.26,4.47,4.49,4.22,3.92M,-4.66%
11-Nov-22,4.47,4.63,4.68,4.21,6.49M,-3.64%
10-Nov-22,4.64,4.13,4.79,4.09,12.17M,12.23%
09-Nov-22,4.13,4.78,4.86,4,17.75M,-13.58%
08-Nov-22,4.78,5.73,5.85,4.23,18.84M,-16.54%
07-Nov-22,5.73,5.83,5.94,5.61,7.59M,-1.76%
06-Nov-22,5.83,6.16,6.38,5.79,8.66M,-5.32%
05-Nov-22,6.16,6.14,6.5,6.02,9.61M,0.32%
04-Nov-22,6.14,5.78,6.3,5.75,12.33M,6.25%
03-Nov-22,5.78,5.22,6.21,5.21,21.17M,10.73%
02-Nov-22,5.22,5.37,5.43,5.13,5.29M,-2.75%
01-Nov-22,5.37,5.42,5.5,5.34,4.55M,-1.02%
31-Oct-22,5.42,5.38,5.52,5.3,5.06M,0.75%
30-Oct-22,5.38,5.72,5.75,5.3,7.61M,-5.93%
29-Oct-22,5.72,5.36,5.89,5.35,10.51M,6.78%
28-Oct-22,5.36,5.23,5.47,5.12,6.17M,2.47%
27-Oct-22,5.23,5.25,5.49,5.21,6.60M,-0.40%
26-Oct-22,5.25,5.17,5.36,5.17,5.33M,1.55%
25-Oct-22,5.17,4.94,5.31,4.91,4.79M,4.63%
24-Oct-22,4.94,5.12,5.15,4.93,2.86M,-3.44%
23-Oct-22,5.12,4.96,5.16,4.94,3.67M,3.21%
22-Oct-22,4.96,4.95,5,4.9,1.64M,0.14%
21-Oct-22,4.95,4.94,4.99,4.82,3.28M,0.19%
20-Oct-22,4.94,4.98,5.09,4.9,2.82M,-0.79%
19-Oct-22,4.98,5.14,5.14,4.96,2.89M,-3.00%
18-Oct-22,5.14,5.25,5.28,5.06,3.15M,-2.18%
17-Oct-22,5.25,5.15,5.28,5.09,3.96M,1.93%
16-Oct-22,5.15,5.19,5.29,5.1,2.91M,-0.73%
15-Oct-22,5.19,5.07,5.28,4.97,4.06M,2.51%
14-Oct-22,5.06,5.14,5.3,5,4.73M,-1.56%
13-Oct-22,5.14,5.14,5.18,4.74,6.47M,0.00%
12-Oct-22,5.14,5.14,5.23,5.1,2.04M,0.00%
11-Oct-22,5.14,5.14,5.23,5.02,3.04M,-0.11%
10-Oct-22,5.14,5.42,5.48,5.11,2.83M,-5.17%
09-Oct-22,5.42,5.39,5.47,5.38,1.26M,0.56%
08-Oct-22,5.39,5.47,5.5,5.35,1.38M,-1.42%
07-Oct-22,5.47,5.48,5.53,5.4,1.99M,-0.20%
06-Oct-22,5.48,5.58,5.65,5.47,3.24M,-1.83%
05-Oct-22,5.58,5.6,5.65,5.45,2.87M,-0.29%
04-Oct-22,5.6,5.52,5.65,5.49,3.39M,1.44%
03-Oct-22,5.52,5.37,5.55,5.32,2.91M,2.77%
02-Oct-22,5.37,5.51,5.57,5.35,3.59M,-2.56%
01-Oct-22,5.51,5.69,5.7,5.48,2.64M,-3.07%
30-Sep-22,5.69,5.79,5.84,5.62,4.46M,-1.71%
29-Sep-22,5.79,5.85,5.95,5.66,4.36M,-1.12%
28-Sep-22,5.85,5.73,6.06,5.62,6.38M,2.13%
27-Sep-22,5.73,5.69,6.14,5.6,10.10M,0.69%
26-Sep-22,5.69,5.71,5.79,5.53,5.63M,-0.34%
25-Sep-22,5.71,5.57,5.9,5.51,6.01M,2.38%
24-Sep-22,5.58,5.7,5.79,5.51,4.94M,-2.16%
23-Sep-22,5.7,5.52,5.82,5.33,6.97M,3.28%
22-Sep-22,5.52,5.24,5.56,5.23,6.05M,5.05%
21-Sep-22,5.25,5.32,5.6,5.12,8.53M,-1.20%
20-Sep-22,5.32,5.48,5.52,5.28,4.64M,-2.91%
19-Sep-22,5.48,5.26,5.52,5.17,7.36M,4.16%
18-Sep-22,5.26,5.91,5.92,5.15,6.88M,-11.11%
17-Sep-22,5.92,5.83,5.95,5.79,2.91M,1.63%
16-Sep-22,5.82,5.72,5.85,5.65,4.32M,1.80%
15-Sep-22,5.72,5.96,5.97,5.65,6.29M,-4.05%
14-Sep-22,5.96,5.87,6.01,5.76,5.67M,1.55%
13-Sep-22,5.87,6.55,6.55,5.81,11.15M,-10.42%
12-Sep-22,6.55,6.41,6.77,6.33,10.32M,2.23%
11-Sep-22,6.41,6.35,6.96,6.18,10.40M,0.87%
10-Sep-22,6.35,6.38,6.56,6.21,7.35M,-0.43%
09-Sep-22,6.38,5.87,6.48,5.86,11.96M,8.74%
08-Sep-22,5.87,5.85,5.95,5.71,5.30M,0.30%
07-Sep-22,5.85,5.6,5.94,5.53,5.70M,4.66%
06-Sep-22,5.59,6.14,6.29,5.57,8.90M,-8.94%
05-Sep-22,6.14,6.27,6.33,5.93,5.49M,-2.07%
04-Sep-22,6.27,6.51,6.58,6.14,5.52M,-3.70%
03-Sep-22,6.51,5.83,6.61,5.8,15.02M,11.66%
02-Sep-22,5.83,5.77,5.96,5.69,4.67M,1.04%
01-Sep-22,5.77,5.75,5.81,5.6,3.63M,0.39%
31-Aug-22,5.75,5.7,5.89,5.68,3.41M,0.82%
