"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 26, 2022","1.5489","1.7311","1.7710","1.5250","43.68M","-10.53%"
"Aug 25, 2022","1.7311","1.7729","1.7869","1.6600","33.59M","-2.36%"
"Aug 24, 2022","1.7729","1.8060","1.8119","1.6810","38.83M","-1.83%"
"Aug 23, 2022","1.8060","1.8389","1.8877","1.7111","70.23M","-1.79%"
"Aug 22, 2022","1.8389","1.5698","1.9259","1.4730","96.97M","17.15%"
"Aug 21, 2022","1.5697","1.4111","1.5838","1.3780","50.04M","11.24%"
"Aug 20, 2022","1.4111","1.2729","1.4219","1.2698","32.39M","10.86%"
"Aug 19, 2022","1.2729","1.4824","1.4880","1.2591","52.37M","-14.11%"
"Aug 18, 2022","1.4820","1.4802","1.5583","1.4140","47.69M","0.12%"
"Aug 17, 2022","1.4802","1.3820","1.6583","1.3740","107.47M","7.11%"
"Aug 16, 2022","1.3819","1.2728","1.3819","1.2450","19.58M","8.57%"
"Aug 15, 2022","1.2728","1.3059","1.3542","1.2516","13.10M","-2.53%"
"Aug 14, 2022","1.3059","1.3500","1.3800","1.2920","11.42M","-3.32%"
"Aug 13, 2022","1.3508","1.3281","1.4049","1.3212","12.09M","1.70%"
"Aug 12, 2022","1.3281","1.3129","1.3300","1.2689","10.83M","1.16%"
"Aug 11, 2022","1.3129","1.2761","1.3351","1.2760","17.43M","2.88%"
"Aug 10, 2022","1.2761","1.1780","1.2910","1.1507","18.50M","8.33%"
"Aug 09, 2022","1.1780","1.2512","1.2580","1.1587","15.18M","-5.85%"
"Aug 08, 2022","1.2512","1.2290","1.2858","1.2281","12.26M","1.81%"
"Aug 07, 2022","1.2290","1.2251","1.2520","1.2019","8.62M","0.31%"
"Aug 06, 2022","1.2251","1.2581","1.2701","1.2229","8.73M","-2.62%"
"Aug 05, 2022","1.2581","1.1878","1.2657","1.1870","14.80M","5.92%"
"Aug 04, 2022","1.1878","1.1740","1.2079","1.1600","14.62M","1.18%"
"Aug 03, 2022","1.1740","1.1880","1.2320","1.1518","17.44M","-1.18%"
"Aug 02, 2022","1.1880","1.2561","1.2672","1.1608","32.75M","-5.42%"
"Aug 01, 2022","1.2561","1.3310","1.3651","1.2318","20.35M","-5.63%"
"Jul 31, 2022","1.3310","1.3064","1.4470","1.2789","29.03M","1.88%"
"Jul 30, 2022","1.3064","1.2998","1.3840","1.2671","18.24M","0.51%"
"Jul 29, 2022","1.2998","1.3149","1.3261","1.2502","21.32M","-1.15%"
"Jul 28, 2022","1.3149","1.2553","1.3533","1.2328","32.97M","4.74%"
"Jul 27, 2022","1.2553","1.1117","1.2589","1.0902","23.45M","12.92%"
"Jul 26, 2022","1.1117","1.1042","1.1124","1.0667","16.66M","0.68%"
"Jul 25, 2022","1.1042","1.2032","1.2059","1.1042","18.94M","-8.35%"
"Jul 24, 2022","1.2048","1.1640","1.2594","1.1620","32.36M","3.50%"
"Jul 23, 2022","1.1641","1.1736","1.1998","1.1279","25.56M","-0.81%"
"Jul 22, 2022","1.1736","1.0529","1.2003","1.0391","43.46M","11.47%"
"Jul 21, 2022","1.0529","1.0402","1.0569","1.0042","14.47M","1.22%"
"Jul 20, 2022","1.0402","1.0778","1.1020","1.0280","25.59M","-3.49%"
"Jul 19, 2022","1.0778","1.0568","1.0930","1.0248","22.23M","1.94%"
"Jul 18, 2022","1.0572","0.9842","1.0689","0.9830","20.97M","7.45%"
"Jul 17, 2022","0.9840","1.0081","1.0239","0.9788","13.32M","-2.39%"
"Jul 16, 2022","1.0081","0.9751","1.0142","0.9521","12.41M","3.39%"
"Jul 15, 2022","0.9750","0.9712","0.9930","0.9592","11.83M","0.40%"
"Jul 14, 2022","0.9712","0.9502","0.9765","0.9153","15.08M","2.20%"
"Jul 13, 2022","0.9502","0.9171","0.9557","0.8894","14.33M","3.71%"
"Jul 12, 2022","0.9162","0.9401","0.9498","0.9160","8.79M","-2.54%"
"Jul 11, 2022","0.9401","1.0032","1.0050","0.9350","8.36M","-6.26%"
"Jul 10, 2022","1.0028","1.0382","1.0389","0.9970","6.12M","-3.41%"
"Jul 09, 2022","1.0382","1.0138","1.0481","1.0128","6.02M","2.40%"
"Jul 08, 2022","1.0138","1.0317","1.0688","1.0042","13.08M","-1.74%"
"Jul 07, 2022","1.0318","0.9991","1.0379","0.9891","8.28M","3.27%"
"Jul 06, 2022","0.9991","0.9720","1.0099","0.9613","11.98M","2.79%"
"Jul 05, 2022","0.9720","0.9860","1.0012","0.9324","17.06M","-1.42%"
"Jul 04, 2022","0.9860","0.9434","0.9881","0.9199","10.79M","4.51%"
"Jul 03, 2022","0.9434","0.9372","0.9490","0.9136","8.16M","0.66%"
"Jul 02, 2022","0.9372","0.9103","0.9454","0.9002","8.43M","2.96%"
"Jul 01, 2022","0.9103","0.9250","0.9500","0.8910","13.87M","-1.59%"
"Jun 30, 2022","0.9250","0.9360","0.9389","0.8719","14.16M","-1.18%"
"Jun 29, 2022","0.9360","0.9442","0.9568","0.9222","12.15M","-0.86%"
"Jun 28, 2022","0.9442","0.9830","1.0040","0.9419","13.35M","-3.95%"
"Jun 27, 2022","0.9830","0.9900","1.0278","0.9718","14.11M","-0.71%"
"Jun 26, 2022","0.9900","1.0071","1.0378","0.9879","12.28M","-1.70%"
"Jun 25, 2022","1.0071","1.0041","1.0250","0.9709","8.93M","0.29%"
"Jun 24, 2022","1.0041","0.9730","1.0190","0.9730","15.87M","3.20%"
"Jun 23, 2022","0.9730","0.9252","0.9767","0.9222","14.04M","5.18%"
"Jun 22, 2022","0.9251","0.9639","0.9640","0.9199","16.02M","-4.02%"
"Jun 21, 2022","0.9639","0.9613","1.0049","0.9465","16.51M","0.26%"
"Jun 20, 2022","0.9613","0.9670","0.9853","0.9246","16.01M","-0.59%"
"Jun 19, 2022","0.9670","0.8872","0.9762","0.8609","20.03M","8.81%"
"Jun 18, 2022","0.8887","0.9380","0.9499","0.8159","30.49M","-5.26%"
"Jun 17, 2022","0.9380","0.9110","0.9631","0.9042","16.48M","2.98%"
"Jun 16, 2022","0.9108","1.0082","1.0223","0.9019","22.90M","-9.66%"
"Jun 15, 2022","1.0082","0.9430","1.0142","0.8556","39.99M","6.91%"
"Jun 14, 2022","0.9430","0.9179","0.9601","0.8531","35.01M","2.73%"
"Jun 13, 2022","0.9180","1.0301","1.0440","0.8811","56.09M","-11.02%"
"Jun 12, 2022","1.0316","1.1173","1.1261","1.0316","24.13M","-7.64%"
"Jun 11, 2022","1.1170","1.1840","1.2141","1.1023","17.11M","-5.66%"
"Jun 10, 2022","1.1840","1.2400","1.2519","1.1683","14.72M","-4.52%"
"Jun 09, 2022","1.2400","1.2540","1.2761","1.2332","10.14M","-1.12%"
"Jun 08, 2022","1.2540","1.2850","1.3060","1.2429","12.90M","-2.41%"
"Jun 07, 2022","1.2850","1.3030","1.3240","1.2216","15.64M","-1.39%"
"Jun 06, 2022","1.3030","1.2707","1.3332","1.2641","12.04M","2.55%"
"Jun 05, 2022","1.2707","1.2852","1.2939","1.2579","6.79M","-1.13%"
"Jun 04, 2022","1.2852","1.2649","1.2944","1.2428","8.86M","1.60%"
"Jun 03, 2022","1.2649","1.2931","1.3010","1.2349","10.37M","-2.18%"
"Jun 02, 2022","1.2930","1.2658","1.2990","1.2470","13.46M","2.28%"
"Jun 01, 2022","1.2642","1.3800","1.4052","1.2457","24.28M","-8.40%"
"May 31, 2022","1.3800","1.3871","1.3989","1.3309","20.32M","-0.51%"
"May 30, 2022","1.3871","1.2939","1.4002","1.2830","16.87M","7.20%"
"May 29, 2022","1.2939","1.2561","1.2949","1.2310","10.62M","3.01%"
"May 28, 2022","1.2561","1.2131","1.2632","1.2070","12.43M","3.54%"
"May 27, 2022","1.2131","1.2380","1.2599","1.1909","25.06M","-2.01%"
"May 26, 2022","1.2381","1.3247","1.3409","1.1956","28.47M","-6.56%"
"May 25, 2022","1.3250","1.3442","1.3712","1.3062","15.93M","-1.49%"
"May 24, 2022","1.3451","1.3078","1.3566","1.2748","18.44M","2.99%"
"May 23, 2022","1.3061","1.3566","1.4300","1.2938","22.51M","-3.75%"
"May 22, 2022","1.3569","1.3061","1.3691","1.2948","14.55M","3.88%"
"May 21, 2022","1.3061","1.2739","1.3240","1.2489","12.05M","2.52%"
"May 20, 2022","1.2740","1.3188","1.3469","1.2472","16.58M","-3.39%"
"May 19, 2022","1.3188","1.2660","1.3360","1.2292","20.26M","4.17%"
"May 18, 2022","1.2660","1.3771","1.3900","1.2622","15.90M","-8.07%"
"May 17, 2022","1.3771","1.3171","1.3939","1.3139","17.37M","4.56%"
"May 16, 2022","1.3170","1.4061","1.4070","1.2817","23.62M","-6.33%"
"May 15, 2022","1.4061","1.3511","1.4090","1.3110","18.19M","4.07%"
"May 14, 2022","1.3511","1.3400","1.3800","1.2523","21.96M","0.84%"
"May 13, 2022","1.3398","1.2712","1.4567","1.2609","35.93M","5.40%"
"May 12, 2022","1.2712","1.4025","1.4527","1.1156","89.14M","-9.36%"
"May 11, 2022","1.4025","1.7171","1.7350","1.3430","74.09M","-18.32%"
"May 10, 2022","1.7171","1.5721","1.8140","1.5721","60.68M","9.22%"
"May 09, 2022","1.5721","1.9493","1.9752","1.5303","51.22M","-19.34%"
"May 08, 2022","1.9491","1.9772","1.9911","1.9322","15.39M","-1.42%"
"May 07, 2022","1.9772","2.0239","2.0490","1.9338","14.68M","-2.32%"
"May 06, 2022","2.0241","2.0177","2.0461","1.9427","20.40M","0.32%"
"May 05, 2022","2.0177","2.2327","2.2497","1.9958","27.66M","-9.63%"
"May 04, 2022","2.2327","2.0531","2.2340","2.0460","19.46M","8.75%"
"May 03, 2022","2.0531","2.0968","2.1230","2.0207","12.62M","-2.08%"
"May 02, 2022","2.0968","2.1090","2.1493","2.0347","18.53M","-0.58%"
"May 01, 2022","2.1090","2.0130","2.1111","1.9994","17.36M","4.77%"
"Apr 30, 2022","2.0130","2.2722","2.2884","1.9200","23.16M","-11.40%"
"Apr 29, 2022","2.2720","2.3141","2.3780","2.2319","25.97M","-1.82%"
"Apr 28, 2022","2.3141","2.2532","2.3538","2.2440","20.47M","2.70%"
"Apr 27, 2022","2.2532","2.1851","2.2789","2.1602","15.16M","3.04%"
"Apr 26, 2022","2.1868","2.3779","2.4420","2.1522","23.03M","-8.00%"
"Apr 25, 2022","2.3770","2.3500","2.3949","2.2174","21.63M","1.15%"
"Apr 24, 2022","2.3500","2.4040","2.4472","2.3449","12.03M","-2.24%"
"Apr 23, 2022","2.4039","2.4555","2.4878","2.3831","14.19M","-2.10%"
"Apr 22, 2022","2.4555","2.5059","2.5533","2.4468","45.03M","-2.03%"
"Apr 21, 2022","2.5063","2.7630","2.8501","2.4573","45.31M","-9.29%"
"Apr 20, 2022","2.7630","2.6460","2.8728","2.5278","65.90M","4.42%"
"Apr 19, 2022","2.6460","2.4441","2.6804","2.4191","30.43M","8.26%"
"Apr 18, 2022","2.4441","2.4177","2.4589","2.3081","28.67M","1.12%"
"Apr 17, 2022","2.4170","2.6080","2.6683","2.3943","34.20M","-7.33%"
"Apr 16, 2022","2.6080","2.4254","2.6359","2.4050","26.65M","7.53%"
"Apr 15, 2022","2.4254","2.3071","2.4392","2.2938","20.21M","5.13%"
"Apr 14, 2022","2.3071","2.3593","2.3699","2.2427","15.31M","-2.21%"
"Apr 13, 2022","2.3593","2.2438","2.3618","2.2109","17.23M","5.27%"
"Apr 12, 2022","2.2413","2.1628","2.2502","2.1557","15.65M","3.69%"
"Apr 11, 2022","2.1615","2.3660","2.3800","2.1233","22.64M","-8.64%"
"Apr 10, 2022","2.3660","2.4169","2.4819","2.3573","12.44M","-2.11%"
"Apr 09, 2022","2.4169","2.3798","2.4438","2.3623","11.99M","1.53%"
"Apr 08, 2022","2.3806","2.5033","2.5220","2.3498","22.40M","-5.01%"
"Apr 07, 2022","2.5061","2.4278","2.5351","2.3916","18.76M","3.20%"
"Apr 06, 2022","2.4283","2.7522","2.7574","2.4178","28.57M","-11.77%"
"Apr 05, 2022","2.7522","2.8922","2.9115","2.7445","18.11M","-4.84%"
"Apr 04, 2022","2.8922","2.8401","2.9368","2.7204","35.25M","1.83%"
"Apr 03, 2022","2.8401","2.7857","2.8632","2.7257","13.26M","2.00%"
"Apr 02, 2022","2.7843","2.8371","2.9340","2.7753","18.41M","-1.86%"
"Apr 01, 2022","2.8371","2.8276","2.8630","2.6742","25.51M","0.34%"
"Mar 31, 2022","2.8276","2.9381","3.0163","2.7545","30.31M","-3.60%"
"Mar 30, 2022","2.9331","2.8965","3.0574","2.8095","27.33M","1.26%"
"Mar 29, 2022","2.8965","2.8532","2.9672","2.7805","33.61M","1.56%"
"Mar 28, 2022","2.8521","2.6688","3.1600","2.6451","88.43M","6.84%"
"Mar 27, 2022","2.6696","2.5130","2.6722","2.4901","18.61M","6.23%"
"Mar 26, 2022","2.5130","2.5068","2.5149","2.4620","9.55M","0.25%"
"Mar 25, 2022","2.5068","2.5403","2.5738","2.4332","21.93M","-1.31%"
"Mar 24, 2022","2.5400","2.5002","2.6202","2.4400","20.61M","1.59%"
"Mar 23, 2022","2.5002","2.5493","2.5859","2.4465","28.21M","-1.92%"
"Mar 22, 2022","2.5491","2.3480","2.5715","2.3479","50.87M","8.56%"
"Mar 21, 2022","2.3480","2.2141","2.4408","2.1500","33.18M","6.05%"
"Mar 20, 2022","2.2141","2.2180","2.2753","2.1572","16.60M","-0.18%"
"Mar 19, 2022","2.2180","2.1290","2.2237","2.1289","12.58M","4.18%"
"Mar 18, 2022","2.1290","2.0859","2.1450","2.0520","17.96M","2.06%"
"Mar 17, 2022","2.0859","2.0858","2.0951","2.0511","17.13M","0.00%"
"Mar 16, 2022","2.0859","1.9862","2.0932","1.9751","32.49M","5.02%"
"Mar 15, 2022","1.9862","1.9688","2.0069","1.9179","17.98M","0.88%"
"Mar 14, 2022","1.9689","1.9069","1.9750","1.8850","25.40M","3.25%"
"Mar 13, 2022","1.9069","1.9682","2.0070","1.8901","19.45M","-3.12%"
"Mar 12, 2022","1.9682","1.9740","2.0090","1.9670","14.26M","-0.25%"
"Mar 11, 2022","1.9731","1.9839","2.0150","1.9281","26.61M","-0.55%"
"Mar 10, 2022","1.9839","2.0659","2.1000","1.9390","31.25M","-3.97%"
"Mar 09, 2022","2.0659","1.9720","2.0790","1.9700","28.07M","4.77%"
"Mar 08, 2022","1.9719","1.9209","1.9930","1.9130","26.46M","2.64%"
"Mar 07, 2022","1.9211","1.9610","2.0200","1.8719","30.25M","-2.03%"
"Mar 06, 2022","1.9610","2.0440","2.0571","1.9550","17.52M","-4.06%"
"Mar 05, 2022","2.0440","2.0030","2.0521","1.9666","16.16M","2.04%"
"Mar 04, 2022","2.0030","2.1559","2.1659","1.9748","34.45M","-7.09%"
"Mar 03, 2022","2.1559","2.2131","2.2231","2.1239","12.26M","-2.59%"
"Mar 02, 2022","2.2131","2.2651","2.2838","2.1821","17.79M","-2.30%"
"Mar 01, 2022","2.2651","2.2821","2.3091","2.2120","19.37M","-0.74%"
"Feb 28, 2022","2.2821","2.0911","2.2821","2.0640","26.43M","9.14%"
"Feb 27, 2022","2.0911","2.1612","2.2453","2.0598","22.40M","-3.24%"
"Feb 26, 2022","2.1612","2.1460","2.2287","2.1359","14.09M","0.71%"
"Feb 25, 2022","2.1460","2.0700","2.1631","2.0321","18.49M","3.67%"
"Feb 24, 2022","2.0700","2.1041","2.1230","1.8620","48.84M","-1.60%"
"Feb 23, 2022","2.1037","2.1667","2.2293","2.1028","15.35M","-2.84%"
"Feb 22, 2022","2.1651","2.0727","2.1769","2.0361","19.64M","4.46%"
"Feb 21, 2022","2.0727","2.1961","2.2731","2.0681","27.02M","-5.62%"
"Feb 20, 2022","2.1961","2.2879","2.2970","2.1716","15.04M","-4.01%"
"Feb 19, 2022","2.2879","2.2962","2.3368","2.2310","13.70M","-0.36%"
"Feb 18, 2022","2.2962","2.3286","2.3800","2.2770","15.21M","-1.42%"
"Feb 17, 2022","2.3292","2.5499","2.5819","2.2963","16.09M","-8.59%"
"Feb 16, 2022","2.5482","2.5291","2.5727","2.4637","13.55M","0.76%"
"Feb 15, 2022","2.5291","2.3699","2.5372","2.3650","8.92M","6.66%"
"Feb 14, 2022","2.3711","2.3798","2.3952","2.3132","7.91M","-0.36%"
"Feb 13, 2022","2.3798","2.3936","2.4293","2.3482","7.62M","-0.58%"
"Feb 12, 2022","2.3936","2.4133","2.4353","2.3348","10.71M","-0.81%"
"Feb 11, 2022","2.4133","2.5495","2.6009","2.3871","19.27M","-5.36%"
"Feb 10, 2022","2.5498","2.6683","2.7656","2.5468","26.36M","-4.44%"
"Feb 09, 2022","2.6683","2.6307","2.6963","2.5892","15.24M","1.49%"
"Feb 08, 2022","2.6291","2.6957","2.7661","2.5431","26.65M","-2.47%"
"Feb 07, 2022","2.6957","2.5388","2.7179","2.4909","20.36M","6.18%"
"Feb 06, 2022","2.5388","2.4770","2.5460","2.4382","10.13M","2.49%"
"Feb 05, 2022","2.4770","2.4795","2.5271","2.4456","14.12M","-0.10%"
"Feb 04, 2022","2.4795","2.3093","2.4840","2.2910","20.12M","7.38%"
"Feb 03, 2022","2.3091","2.2771","2.3092","2.2315","12.18M","1.41%"
"Feb 02, 2022","2.2771","2.3551","2.4563","2.2656","15.64M","-3.31%"
"Feb 01, 2022","2.3551","2.3370","2.3712","2.3113","11.25M","0.78%"
"Jan 31, 2022","2.3370","2.3181","2.3482","2.2112","12.44M","0.82%"
"Jan 30, 2022","2.3181","2.3360","2.3660","2.2648","10.71M","-0.77%"
"Jan 29, 2022","2.3360","2.3093","2.3726","2.2904","10.79M","1.16%"
"Jan 28, 2022","2.3093","2.2242","2.3193","2.1830","16.20M","3.83%"
"Jan 27, 2022","2.2242","2.2116","2.2438","2.1297","18.23M","0.59%"
"Jan 26, 2022","2.2110","2.2252","2.3781","2.1849","26.55M","-0.62%"
"Jan 25, 2022","2.2248","2.1989","2.2343","2.1613","19.13M","1.16%"
"Jan 24, 2022","2.1993","2.2735","2.2735","1.9951","49.58M","-3.23%"
"Jan 23, 2022","2.2728","2.2231","2.2883","2.1625","29.49M","2.24%"
"Jan 22, 2022","2.2231","2.3696","2.4301","2.0144","69.84M","-6.21%"
"Jan 21, 2022","2.3703","2.6379","2.6602","2.3227","44.83M","-10.14%"
"Jan 20, 2022","2.6379","2.7386","2.8439","2.6192","15.29M","-3.68%"
"Jan 19, 2022","2.7386","2.8253","2.8727","2.7055","15.69M","-3.09%"
"Jan 18, 2022","2.8261","2.8312","2.9349","2.7469","17.24M","-0.23%"
"Jan 17, 2022","2.8327","2.9034","2.9080","2.7818","12.60M","-2.43%"
"Jan 16, 2022","2.9034","2.9106","2.9481","2.8669","8.89M","-0.27%"
"Jan 15, 2022","2.9112","2.8628","2.9501","2.8499","12.24M","1.69%"
"Jan 14, 2022","2.8628","2.7896","2.9271","2.7754","16.68M","2.65%"
"Jan 13, 2022","2.7890","2.8833","2.9030","2.7841","12.21M","-3.24%"
"Jan 12, 2022","2.8825","2.7688","2.9081","2.7651","15.67M","4.11%"
"Jan 11, 2022","2.7688","2.7027","2.8012","2.6903","15.75M","2.44%"
"Jan 10, 2022","2.7027","2.7922","2.8262","2.5866","28.68M","-3.20%"
"Jan 09, 2022","2.7922","2.7512","2.8389","2.7419","14.96M","1.48%"
"Jan 08, 2022","2.7515","2.8364","2.8979","2.6762","22.61M","-2.94%"
"Jan 07, 2022","2.8349","2.9218","2.9288","2.7067","38.34M","-3.00%"
"Jan 06, 2022","2.9227","2.8937","2.9369","2.8137","23.66M","1.00%"
"Jan 05, 2022","2.8937","3.1685","3.2293","2.7814","30.35M","-8.67%"
"Jan 04, 2022","3.1685","3.1943","3.2576","3.1419","17.36M","-0.79%"
"Jan 03, 2022","3.1936","3.2511","3.2511","3.1365","15.00M","-1.77%"
"Jan 02, 2022","3.2511","3.1538","3.2738","3.1337","16.69M","3.09%"
"Jan 01, 2022","3.1538","3.0355","3.1538","3.0340","11.26M","3.90%"
"Dec 31, 2021","3.0355","3.0773","3.1498","2.9774","18.97M","-1.36%"
"Dec 30, 2021","3.0773","3.0282","3.1162","2.9669","18.56M","1.62%"
"Dec 29, 2021","3.0282","3.1283","3.2147","3.0134","23.07M","-3.20%"
"Dec 28, 2021","3.1283","3.3912","3.3919","3.1085","24.85M","-7.75%"
"Dec 27, 2021","3.3911","3.3945","3.4979","3.3703","16.04M","-0.11%"
"Dec 26, 2021","3.3948","3.4069","3.4139","3.3169","14.42M","-0.36%"
"Dec 25, 2021","3.4071","3.3753","3.4458","3.3585","15.06M","0.94%"
"Dec 24, 2021","3.3753","3.4985","3.5132","3.3594","19.57M","-3.49%"
"Dec 23, 2021","3.4975","3.3511","3.5284","3.3111","26.93M","4.37%"
"Dec 22, 2021","3.3511","3.3113","3.4264","3.2923","24.10M","1.20%"
"Dec 21, 2021","3.3113","3.1878","3.3576","3.1737","28.98M","3.96%"
"Dec 20, 2021","3.1852","3.1888","3.3363","3.0931","38.88M","-0.11%"
"Dec 19, 2021","3.1888","3.2434","3.3053","3.1760","21.94M","-1.68%"
"Dec 18, 2021","3.2434","3.1552","3.3062","3.1091","18.96M","2.79%"
"Dec 17, 2021","3.1552","3.2104","3.2662","3.0574","28.13M","-1.72%"
"Dec 16, 2021","3.2104","3.3622","3.3877","3.1968","30.31M","-4.57%"
"Dec 15, 2021","3.3642","3.3523","3.4825","3.1390","56.78M","0.27%"
"Dec 14, 2021","3.3551","3.0912","3.4253","3.0498","68.69M","8.55%"
"Dec 13, 2021","3.0909","3.3335","3.3927","3.0090","44.34M","-7.30%"
"Dec 12, 2021","3.3342","3.4032","3.5051","3.2431","32.71M","-2.03%"
"Dec 11, 2021","3.4032","3.0402","3.5651","2.9908","81.03M","12.03%"
"Dec 10, 2021","3.0377","3.2186","3.3386","3.0262","41.09M","-5.59%"
"Dec 09, 2021","3.2177","3.6439","3.6978","3.2139","56.29M","-11.66%"
"Dec 08, 2021","3.6424","3.2213","3.8733","3.1366","116.69M","13.07%"
"Dec 07, 2021","3.2213","3.2748","3.3236","3.1769","27.77M","-1.64%"
"Dec 06, 2021","3.2748","3.0315","3.2934","2.8138","74.66M","8.03%"
"Dec 05, 2021","3.0315","3.1506","3.1863","2.8745","40.33M","-3.78%"
"Dec 04, 2021","3.1506","3.7935","3.8048","2.3963","115.08M","-16.93%"
"Dec 03, 2021","3.7925","3.9642","4.1618","3.6764","30.60M","-4.33%"
"Dec 02, 2021","3.9642","3.9902","4.0056","3.8581","15.49M","-0.63%"
"Dec 01, 2021","3.9895","4.0053","4.1168","3.9361","17.58M","-0.35%"
"Nov 30, 2021","4.0033","4.0015","4.1681","3.8808","29.21M","0.05%"
"Nov 29, 2021","4.0015","3.9663","4.0437","3.9031","18.90M","0.93%"
"Nov 28, 2021","3.9648","3.8989","3.9667","3.6755","25.28M","1.68%"
"Nov 27, 2021","3.8993","3.8447","3.9748","3.8328","18.64M","1.53%"
"Nov 26, 2021","3.8407","4.2491","4.2650","3.7662","44.67M","-9.59%"
"Nov 25, 2021","4.2479","4.1209","4.3131","4.0971","20.48M","2.96%"
"Nov 24, 2021","4.1259","4.2355","4.2583","4.0244","23.14M","-2.59%"
"Nov 23, 2021","4.2355","4.1356","4.2452","4.0620","26.97M","2.40%"
"Nov 22, 2021","4.1364","4.2478","4.2722","4.0577","26.14M","-2.62%"
"Nov 21, 2021","4.2478","4.3415","4.3791","4.2322","17.33M","-2.16%"
"Nov 20, 2021","4.3415","4.2875","4.3489","4.1813","17.05M","1.27%"
"Nov 19, 2021","4.2872","4.0932","4.3167","4.0491","22.12M","4.74%"
"Nov 18, 2021","4.0932","4.3697","4.4308","3.9466","40.34M","-6.33%"
"Nov 17, 2021","4.3697","4.3296","4.4110","4.1772","27.54M","0.93%"
"Nov 16, 2021","4.3296","4.8055","4.8072","4.0900","55.83M","-9.90%"
"Nov 15, 2021","4.8055","4.9561","5.0944","4.7787","22.09M","-3.04%"
"Nov 14, 2021","4.9561","5.0104","5.0868","4.8324","19.49M","-1.04%"
"Nov 13, 2021","5.0082","4.8493","5.0689","4.7984","19.81M","3.28%"
"Nov 12, 2021","4.8493","4.9248","5.1020","4.6749","39.48M","-1.53%"
"Nov 11, 2021","4.9248","4.8487","5.0252","4.7975","26.22M","1.58%"
"Nov 10, 2021","4.8480","5.2057","5.3824","4.5766","72.12M","-6.87%"
"Nov 09, 2021","5.2057","4.8600","5.3761","4.8371","82.54M","7.11%"
"Nov 08, 2021","4.8600","4.5930","4.8874","4.5844","28.87M","5.81%"
"Nov 07, 2021","4.5930","4.4458","4.5930","4.4187","12.99M","3.31%"
"Nov 06, 2021","4.4458","4.5043","4.5412","4.2604","20.83M","-1.30%"
"Nov 05, 2021","4.5043","4.5429","4.5777","4.4640","22.71M","-0.88%"
"Nov 04, 2021","4.5443","4.7058","4.7497","4.4422","31.55M","-3.43%"
"Nov 03, 2021","4.7058","4.6973","4.8638","4.5265","47.97M","0.17%"
"Nov 02, 2021","4.6980","4.6397","4.7841","4.5847","30.86M","1.26%"
"Nov 01, 2021","4.6397","4.6360","4.7114","4.4673","38.70M","0.08%"
"Oct 31, 2021","4.6361","4.4729","4.7649","4.4514","40.40M","3.67%"
"Oct 30, 2021","4.4720","4.4945","4.5152","4.3708","26.37M","-0.45%"
"Oct 29, 2021","4.4922","4.4000","4.5388","4.3807","27.33M","2.09%"
"Oct 28, 2021","4.4002","4.1471","4.4891","4.1396","45.38M","6.02%"
"Oct 27, 2021","4.1505","4.7151","4.7714","3.8705","70.75M","-11.95%"
"Oct 26, 2021","4.7136","4.8183","4.9325","4.6610","39.57M","-2.17%"
"Oct 25, 2021","4.8182","4.7453","4.8474","4.7159","35.93M","1.52%"
"Oct 24, 2021","4.7458","4.7486","5.0838","4.6626","61.10M","-0.06%"
"Oct 23, 2021","4.7488","4.6132","4.7681","4.5860","33.19M","2.93%"
"Oct 22, 2021","4.6136","4.6661","4.7846","4.5570","36.93M","-1.10%"
"Oct 21, 2021","4.6649","4.8252","4.9462","4.6066","50.91M","-3.31%"
"Oct 20, 2021","4.8244","4.4590","4.8870","4.4455","47.19M","8.17%"
"Oct 19, 2021","4.4600","4.4211","4.5164","4.3730","36.94M","0.88%"
"Oct 18, 2021","4.4211","4.4134","4.5623","4.3630","40.44M","0.18%"
"Oct 17, 2021","4.4133","4.5678","4.5982","4.2741","38.44M","-3.33%"
"Oct 16, 2021","4.5654","4.6429","4.7134","4.5405","38.11M","-1.67%"
"Oct 15, 2021","4.6429","4.6203","4.7341","4.4561","58.88M","0.50%"
"Oct 14, 2021","4.6196","4.5972","4.7243","4.5623","42.40M","0.49%"
"Oct 13, 2021","4.5972","4.4904","4.6095","4.3910","47.05M","2.38%"
"Oct 12, 2021","4.4903","4.5538","4.5538","4.2801","56.38M","-1.39%"
"Oct 11, 2021","4.5537","4.5778","4.7575","4.4325","48.23M","-0.60%"
"Oct 10, 2021","4.5813","4.9979","5.0017","4.5660","50.14M","-8.28%"
"Oct 09, 2021","4.9952","4.6444","5.0568","4.6147","55.31M","7.61%"
"Oct 08, 2021","4.6418","4.7144","4.8239","4.5989","49.68M","-1.47%"
"Oct 07, 2021","4.7109","4.7391","4.8350","4.5552","56.72M","-0.59%"
"Oct 06, 2021","4.7391","4.7308","4.9071","4.3745","70.99M","0.17%"
"Oct 05, 2021","4.7313","4.5958","4.7832","4.5552","55.01M","2.95%"
"Oct 04, 2021","4.5958","4.6355","4.7270","4.3623","59.41M","-0.85%"
"Oct 03, 2021","4.6351","4.3224","4.8533","4.2270","64.15M","7.23%"
"Oct 02, 2021","4.3227","4.2739","4.4571","4.1935","40.96M","1.15%"
"Oct 01, 2021","4.2738","3.9378","4.2892","3.9084","53.18M","8.55%"
